pathway_id,pathway_name,database,nes_WT_heat,padj_WT_heat,nes_KO_heat,padj_KO_heat,nes_interaction,padj_interaction,sig_interaction,pattern,nes_temp_main,nes_geno_main
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Intrinsic Apoptotic Signaling Pathway in Response to Endoplasmic Reticulum St...,GO_BP,1.16881733,0.349064883,1.02382504,0.520608434,1.43948282,0.390979862,False,shared_heat,1.11926272,-0.937215981
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,Intrinsic Apoptotic Signaling Pathway in Response to Oxidative Stress,GO_BP,0.921411378,0.649750442,-0.979806333,0.578136114,1.09109887,0.796014142,False,shared_heat,-0.966149887,0.942450725
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,in Utero Embryonic Development,GO_BP,1.59945292,0.00778092524,1.55305039,0.0165577674,0.721927186,0.999948662,False,shared_heat,1.53853048,0.667792059
GOBP_IRON_ION_TRANSPORT,Iron Ion Transport,GO_BP,-0.984956085,0.57120759,-1.09301867,0.468761528,0.949576765,0.896633964,False,shared_heat,-1.00914345,-0.907006924
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS,Isoprenoid Biosynthetic Process,GO_BP,-1.33556802,0.243044136,-1.48687443,0.156497741,0.863996514,0.946761802,False,shared_heat,-1.40944911,0.945423464
GOBP_ISOPRENOID_METABOLIC_PROCESS,Isoprenoid Metabolic Process,GO_BP,1.05405322,0.474475978,-0.971373498,0.591011877,1.13906484,0.730012371,False,shared_heat,0.985187573,-1.16397119
GOBP_JNK_CASCADE,JNK Cascade,GO_BP,1.06857194,0.442235163,-1.00536962,0.544209167,1.40021033,0.372918319,False,shared_heat,-0.946884456,1.2037445
GOBP_KERATINOCYTE_DIFFERENTIATION,Keratinocyte Differentiation,GO_BP,1.79082711,0.00954186091,1.81285494,0.0118275436,-0.770268533,0.996578828,False,shared_heat,1.77799073,-0.78177529
GOBP_KERATINOCYTE_PROLIFERATION,Keratinocyte Proliferation,GO_BP,1.80407598,0.0196500457,1.6446762,0.0691676957,0.885512024,0.944986169,False,shared_heat,1.71688932,-0.585674293
GOBP_KETONE_BIOSYNTHETIC_PROCESS,Ketone Biosynthetic Process,GO_BP,0.989082845,0.562879973,1.11702414,0.443145827,-0.868262408,0.946761802,False,shared_heat,1.01681387,-0.926975749
GOBP_KETONE_METABOLIC_PROCESS,Ketone Metabolic Process,GO_BP,1.03527112,0.490782379,-1.04646451,0.489996275,-0.666435147,0.999948662,False,shared_heat,-0.964371136,-0.7205603
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT,Kidney Epithelium Development,GO_BP,1.13566048,0.372684313,1.16215385,0.363271393,-0.837008989,0.980529725,False,shared_heat,1.05180345,0.967237981
GOBP_KIDNEY_MORPHOGENESIS,Kidney Morphogenesis,GO_BP,0.90989157,0.65444081,1.08074825,0.473424705,-0.817263087,0.969438113,False,shared_heat,0.96650369,1.04253794
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT,Labyrinthine Layer Development,GO_BP,1.19491311,0.35157016,1.07931455,0.472940552,0.997535998,0.861719243,False,shared_heat,1.11857651,0.880735322
GOBP_LACTATION,Lactation,GO_BP,1.18906485,0.360809797,1.0294191,0.520608434,1.70383791,0.188127594,False,shared_heat,1.12939925,1.08875331
GOBP_LAMELLIPODIUM_ASSEMBLY,Lamellipodium Assembly,GO_BP,0.970448866,0.589040943,0.96950173,0.590120656,0.902678951,0.937315503,False,shared_heat,0.957445446,0.972054329
GOBP_LAMELLIPODIUM_ORGANIZATION,Lamellipodium Organization,GO_BP,1.14069079,0.372684313,0.99355674,0.558064214,1.1919473,0.669443578,False,shared_heat,1.1216314,0.92864309
GOBP_LEARNING,Learning,GO_BP,-1.06530822,0.461621156,-1.09768852,0.438411394,0.785094038,0.994346977,False,shared_heat,-1.10633789,1.35811945
GOBP_LEARNING_OR_MEMORY,Learning or Memory,GO_BP,1.57892067,0.0245360296,1.54762178,0.0384724412,1.15343452,0.669743187,False,shared_heat,1.54076922,1.20644995
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE,Lens Development in Camera Type Eye,GO_BP,-0.939755437,0.625088031,-0.900424507,0.677119791,0.702895895,0.999948662,False,shared_heat,-0.91332705,1.02632557
GOBP_LENS_FIBER_CELL_DIFFERENTIATION,Lens Fiber Cell Differentiation,GO_BP,1.1957636,0.356216062,1.0481186,0.507285941,-0.749782909,0.992649497,False,shared_heat,1.17542279,-0.859093829
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,Leukocyte Adhesion to Vascular Endothelial Cell,GO_BP,1.11369489,0.419647706,1.10007362,0.445926773,-0.766238388,0.994346977,False,shared_heat,1.09058981,0.98836802
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,Leukocyte Apoptotic Process,GO_BP,1.62065726,0.0300561217,1.5070855,0.0731354068,1.23603782,0.568502828,False,shared_heat,1.5962296,1.25117984
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,Leukocyte Cell Cell Adhesion,GO_BP,1.55396506,0.00618349169,1.39311742,0.0425143768,1.02170039,0.839590835,False,shared_heat,1.4776165,1.11356775
GOBP_LEUKOCYTE_CHEMOTAXIS,Leukocyte Chemotaxis,GO_BP,1.91146577,0.000399032224,1.76078447,0.00402715503,1.02251981,0.843200585,False,shared_heat,1.85592808,0.968087715
GOBP_LEUKOCYTE_DEGRANULATION,Leukocyte Degranulation,GO_BP,-1.16990438,0.348311059,-1.10312409,0.437756134,-0.878364776,0.950156705,False,shared_heat,-1.15808837,-1.66856545
GOBP_LEUKOCYTE_DIFFERENTIATION,Leukocyte Differentiation,GO_BP,1.48401626,0.00436446108,1.39234433,0.0236274783,1.13493648,0.59360652,False,shared_heat,1.39905676,1.08517233
GOBP_LEUKOCYTE_HOMEOSTASIS,Leukocyte Homeostasis,GO_BP,-1.05746272,0.464403955,-1.07096078,0.459968256,-0.713630467,0.999948662,False,shared_heat,-1.05160321,-1.39546078
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,Leukocyte Mediated Cytotoxicity,GO_BP,-0.994341289,0.556399638,-1.02944498,0.512569125,1.13299367,0.715518553,False,shared_heat,-1.00319659,-1.14379926
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,Leukocyte Mediated Immunity,GO_BP,1.56697402,0.00918866716,1.44144528,0.0381292923,1.21639821,0.496816733,False,shared_heat,1.50984892,0.946831371
GOBP_LEUKOCYTE_MIGRATION,Leukocyte Migration,GO_BP,1.71440021,0.00108796338,1.63463816,0.00459235142,0.983490686,0.883776726,False,shared_heat,1.62721897,1.11565291
GOBP_LEUKOCYTE_PROLIFERATION,Leukocyte Proliferation,GO_BP,1.36492753,0.0630679998,1.29005303,0.128321745,1.02358066,0.839590835,False,shared_heat,1.33676896,0.976597838
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,Leukocyte Tethering or Rolling,GO_BP,1.09915661,0.450103187,1.16694464,0.40388868,-0.781138371,0.983409867,False,shared_heat,1.09615761,0.898916042
GOBP_LIMBIC_SYSTEM_DEVELOPMENT,Limbic System Development,GO_BP,1.55264376,0.0714759817,1.57296201,0.0759789013,-1.0726227,0.805596787,False,shared_heat,1.55065742,1.23532402
GOBP_LIPID_BIOSYNTHETIC_PROCESS,Lipid Biosynthetic Process,GO_BP,-1.12360455,0.305001101,-1.34578243,0.0719430508,1.43434765,0.124338287,False,shared_heat,-1.2226545,1.37766328
GOBP_LIPID_CATABOLIC_PROCESS,Lipid Catabolic Process,GO_BP,-0.994083941,0.558058486,-1.1237358,0.373070326,1.03967238,0.815998634,False,shared_heat,-1.08992723,-1.50562446
GOBP_LIPID_EXPORT_FROM_CELL,Lipid Export from Cell,GO_BP,1.70169801,0.0373349644,1.62510684,0.0741255675,1.04960955,0.836393647,False,shared_heat,1.63467364,-1.23190797
GOBP_LIPID_HOMEOSTASIS,Lipid Homeostasis,GO_BP,-0.953001052,0.619247346,-1.10325308,0.428542126,1.06518273,0.805596787,False,shared_heat,-1.05585536,-0.800626502
GOBP_LIPID_LOCALIZATION,Lipid Localization,GO_BP,1.78112378,0.00112178192,1.64400221,0.0086235703,1.10101613,0.728958755,False,shared_heat,1.69764539,-1.28202582
GOBP_LIPID_MODIFICATION,Lipid Modification,GO_BP,-1.45806674,0.069131018,-1.59003502,0.0334845277,1.10358313,0.747415379,False,shared_heat,-1.55045214,-1.10645413
GOBP_LIPID_OXIDATION,Lipid Oxidation,GO_BP,-1.45629777,0.0811092477,-1.50125868,0.0759789013,0.755849504,0.999948662,False,shared_heat,-1.4929119,-1.6715453
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,Lipopolysaccharide Mediated Signaling Pathway,GO_BP,1.30062906,0.22721503,1.10959585,0.431179087,1.0274483,0.844399056,False,shared_heat,1.28186727,1.33549155
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,Lipoprotein Metabolic Process,GO_BP,-1.06019077,0.485226062,-1.14695002,0.418735254,0.8375266,0.955246607,False,shared_heat,-1.02235059,-0.84889036
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS,Liposaccharide Metabolic Process,GO_BP,-1.12864213,0.41014969,-1.16793081,0.392108562,1.1169099,0.775164918,False,shared_heat,-1.12232883,-0.658433623
GOBP_LIVER_MORPHOGENESIS,Liver Morphogenesis,GO_BP,1.76222024,0.0306035315,1.5253402,0.142685723,1.37246931,0.51459401,False,shared_heat,1.67155379,1.12064791
GOBP_LIVER_REGENERATION,Liver Regeneration,GO_BP,1.95235535,0.00578213818,1.82933199,0.0233168776,1.0667316,0.815998634,False,shared_heat,1.97302545,-0.96793049
GOBP_LOCALIZATION_WITHIN_MEMBRANE,Localization Within Membrane,GO_BP,1.73860201,0.00019964585,1.69126161,0.000645419323,-0.939316427,0.946761802,False,shared_heat,1.70123359,1.17803821
GOBP_LOCOMOTORY_BEHAVIOR,Locomotory Behavior,GO_BP,1.12834084,0.372743943,-1.01223505,0.535004083,1.17087839,0.675525442,False,shared_heat,1.05773068,1.16169753
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,Long Chain Fatty Acid Metabolic Process,GO_BP,-1.07380512,0.454029837,-1.14190217,0.399044346,0.581227503,0.999948662,False,shared_heat,-1.05962114,-0.989856216
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,Long Chain Fatty Acid Transport,GO_BP,1.35497653,0.197367758,1.37966257,0.205015047,0.623913661,0.999948662,False,shared_heat,1.40227292,-1.51733228
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,Long Term Synaptic Potentiation,GO_BP,0.847444018,0.742510042,-0.923763862,0.646135445,0.697796355,0.999948662,False,shared_heat,-0.844697869,-1.08561481
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,Low Density Lipoprotein Particle Clearance,GO_BP,1.10252463,0.44867303,1.02342396,0.529779637,-0.816889523,0.966051582,False,shared_heat,1.05473187,0.747431
GOBP_LUNG_ALVEOLUS_DEVELOPMENT,Lung Alveolus Development,GO_BP,1.20840654,0.350038331,1.23001474,0.35367557,-1.07468231,0.810224311,False,shared_heat,1.23236611,1.52400343
GOBP_LUNG_MORPHOGENESIS,Lung Morphogenesis,GO_BP,1.27543727,0.281495631,1.26002454,0.318905884,0.539518534,0.999948662,False,shared_heat,1.23074245,1.06379299
GOBP_LYMPHOCYTE_ACTIVATION,Lymphocyte Activation,GO_BP,1.53300079,0.00154485833,1.42408705,0.00925048247,1.13977163,0.553505775,False,shared_heat,1.4477507,1.07383633
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Lymphocyte Activation Involved in Immune Response,GO_BP,1.11884539,0.350412611,1.09676504,0.396826552,0.894661625,0.955246607,False,shared_heat,1.07034272,0.937305536
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS,Lymphocyte Apoptotic Process,GO_BP,1.46996991,0.102130965,1.50939484,0.0995606896,0.871947943,0.950156705,False,shared_heat,1.51500476,-1.10100214
GOBP_LYMPHOCYTE_CHEMOTAXIS,Lymphocyte Chemotaxis,GO_BP,1.76686741,0.0248651687,1.62321932,0.0731354068,1.74005268,0.143234849,False,shared_heat,1.68794963,1.63637114
GOBP_LYMPHOCYTE_COSTIMULATION,Lymphocyte Costimulation,GO_BP,1.20865218,0.328828088,1.1843977,0.369017373,1.13362897,0.755238202,False,shared_heat,1.15367087,1.12783273
GOBP_LYMPHOCYTE_DIFFERENTIATION,Lymphocyte Differentiation,GO_BP,1.2800226,0.100072307,1.22030984,0.171518336,0.939781321,0.942650594,False,shared_heat,1.2336055,0.928016221
GOBP_LYMPHOCYTE_HOMEOSTASIS,Lymphocyte Homeostasis,GO_BP,-1.61346634,0.0397945586,-1.49929846,0.0968628217,-0.886517719,0.950156705,False,shared_heat,-1.52998963,-1.70151203
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,Lymphocyte Mediated Immunity,GO_BP,1.48244213,0.0300561217,1.34565674,0.105626851,1.33240194,0.372955482,False,shared_heat,1.42756819,1.06512832
GOBP_LYMPHOCYTE_MIGRATION,Lymphocyte Migration,GO_BP,1.47533561,0.0858550008,1.36179151,0.171518336,1.40150941,0.399046214,False,shared_heat,1.36556289,1.6930754
GOBP_LYSOSOMAL_TRANSPORT,Lysosomal Transport,GO_BP,0.954114621,0.607611631,-0.959161963,0.60453419,-0.825722503,0.976113102,False,shared_heat,0.950299493,1.00008081
GOBP_LYTIC_VACUOLE_ORGANIZATION,Lytic Vacuole Organization,GO_BP,-1.23646477,0.294543986,-1.43386598,0.155197989,1.28572149,0.567190143,False,shared_heat,-1.32896008,-1.41755742
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,L alpha Amino Acid Transmembrane Transport,GO_BP,1.57786848,0.081811167,1.59824861,0.0899285728,1.39353323,0.484109974,False,shared_heat,1.60550881,0.965602014
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,L Amino Acid Catabolic Process,GO_BP,1.1197441,0.403370053,1.13179722,0.407502619,-0.673557602,0.999948662,False,shared_heat,1.13873038,-0.991391141
GOBP_L_AMINO_ACID_METABOLIC_PROCESS,L Amino Acid Metabolic Process,GO_BP,1.2961798,0.185325441,1.2447293,0.255721392,0.702003305,0.999948662,False,shared_heat,1.26790543,0.754026592
GOBP_L_AMINO_ACID_TRANSPORT,L Amino Acid Transport,GO_BP,1.35727272,0.196442723,1.31590232,0.256096587,1.3032494,0.550240464,False,shared_heat,1.32467191,1.27222296
GOBP_L_GLUTAMATE_IMPORT,L Glutamate Import,GO_BP,1.19356637,0.358045405,1.22138022,0.359204,0.769944396,0.985926477,False,shared_heat,1.20071733,1.23856975
GOBP_MACROAUTOPHAGY,Macroautophagy,GO_BP,-1.05847751,0.446123164,-1.24983614,0.21198484,0.953906144,0.908299346,False,shared_heat,-1.15850157,-0.931220118
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,Macromolecule Catabolic Process,GO_BP,-1.14041487,0.203325989,-1.29365092,0.0483141636,1.54584707,0.00184048743,True,KO_only,-1.23180944,1.19606709
GOBP_MACROMOLECULE_METHYLATION,Macromolecule Methylation,GO_BP,1.07276137,0.471464145,1.34799592,0.243851884,-1.42249096,0.437763391,False,shared_heat,1.23212589,-1.26746001
GOBP_MACROPHAGE_ACTIVATION,Macrophage Activation,GO_BP,1.55810567,0.0507871209,1.65623947,0.0341292072,0.780017949,0.994909646,False,shared_heat,1.59817371,0.870617198
GOBP_MACROPHAGE_CHEMOTAXIS,Macrophage Chemotaxis,GO_BP,1.49168112,0.138963897,1.4980704,0.158255586,1.12719377,0.782001319,False,shared_heat,1.51926466,-0.890622163
GOBP_MACROPHAGE_DIFFERENTIATION,Macrophage Differentiation,GO_BP,1.59876163,0.0506349381,1.51567085,0.0968628217,0.693914369,0.999948662,False,shared_heat,1.59015125,-0.720281485
GOBP_MACROPHAGE_MIGRATION,Macrophage Migration,GO_BP,1.20955801,0.34567897,1.19010868,0.378249682,1.08987016,0.805596787,False,shared_heat,1.19891246,0.946771893
GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER,Maintenance of Blood Brain Barrier,GO_BP,1.02778162,0.51770897,1.02050824,0.528896012,-0.476190467,0.999948662,False,shared_heat,1.05504742,1.6610295
GOBP_MAINTENANCE_OF_CELL_NUMBER,Maintenance of Cell Number,GO_BP,0.972679529,0.589750094,0.985971408,0.569571373,-0.909675512,0.944986169,False,shared_heat,1.01762769,-0.741787869
GOBP_MAINTENANCE_OF_LOCATION,Maintenance of Location,GO_BP,-1.10406274,0.391572164,-1.2373891,0.25899232,1.26042506,0.508454716,False,shared_heat,-1.1724186,-1.15461502
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,Maintenance of Protein Localization in Organelle,GO_BP,0.875280138,0.690268596,-0.852819493,0.718728841,1.76674536,0.136514521,False,shared_heat,0.735063355,0.989223196
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,Maintenance of Protein Location,GO_BP,1.10647122,0.431798502,-0.827026643,0.764140047,1.88634444,0.04694595,True,sign_reversal,0.896427959,1.42697824
GOBP_MALE_GAMETE_GENERATION,Male Gamete Generation,GO_BP,0.922220555,0.704613446,0.908920889,0.744439234,-0.945492227,0.923405674,False,shared_heat,0.911548605,0.908228288
GOBP_MALE_SEX_DIFFERENTIATION,Male Sex Differentiation,GO_BP,-1.15691748,0.347022727,-1.03088829,0.512569125,-1.41343927,0.371930419,False,shared_heat,-1.13119021,0.826149188
GOBP_MAMMARY_GLAND_DEVELOPMENT,Mammary Gland Development,GO_BP,1.72067428,0.0130319728,1.62116,0.0365083599,1.282504,0.508454716,False,shared_heat,1.67559717,1.54944534
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS,Mammary Gland Duct Morphogenesis,GO_BP,1.60871059,0.0801283068,1.43034963,0.204054371,1.3605075,0.526177063,False,shared_heat,1.49006359,1.29944383
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,Mammary Gland Epithelial Cell Proliferation,GO_BP,1.55003294,0.107380662,1.66040136,0.0736702425,-0.908798884,0.917210487,False,shared_heat,1.63949802,-1.12722099
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,Mammary Gland Epithelium Development,GO_BP,1.94806804,0.00424882683,1.825067,0.0172249593,1.06498236,0.810224311,False,shared_heat,1.91030105,1.2020598
GOBP_MAMMARY_GLAND_MORPHOGENESIS,Mammary Gland Morphogenesis,GO_BP,1.52389639,0.110096744,1.35006239,0.24944696,0.949059339,0.896633964,False,shared_heat,1.4699543,1.37487116
GOBP_MAPK_CASCADE,MAPK Cascade,GO_BP,1.70572454,0.000110934757,1.60954145,0.000825872679,1.25487068,0.367892882,False,shared_heat,1.65911424,1.3414152
GOBP_MAST_CELL_ACTIVATION,Mast Cell Activation,GO_BP,-1.13982374,0.385861697,-1.18513803,0.364716932,0.862915062,0.950156705,False,shared_heat,-1.16098305,-1.44252808
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Mast Cell Activation Involved in Immune Response,GO_BP,-1.26522093,0.277750591,-1.17268724,0.384851938,-1.08474827,0.799833465,False,shared_heat,-1.20177769,-1.71104362
GOBP_MATERNAL_PLACENTA_DEVELOPMENT,Maternal Placenta Development,GO_BP,1.69238026,0.0421118869,1.58720209,0.0977753224,1.12250853,0.77641099,False,shared_heat,1.62309656,-1.19589876
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,Maternal Process Involved in Female Pregnancy,GO_BP,1.80674044,0.0172893349,1.76585893,0.0317324478,-0.858997435,0.950156705,False,shared_heat,1.70732425,-1.13641289
GOBP_MATURATION_OF_SSU_RRNA,Maturation of Ssu rRNA,GO_BP,1.48860252,0.130776312,1.65621877,0.0657443856,-0.895507981,0.935328225,False,shared_heat,1.4605856,-0.77514838
GOBP_MATURE_B_CELL_DIFFERENTIATION,Mature B Cell Differentiation,GO_BP,1.19333183,0.358045405,1.1971796,0.374679039,0.612222889,0.999948662,False,shared_heat,1.22729217,0.932729438
GOBP_MECHANORECEPTOR_DIFFERENTIATION,Mechanoreceptor Differentiation,GO_BP,1.16738807,0.379083313,0.791641504,0.799252244,1.57659303,0.313440676,False,shared_heat,0.983646426,0.893985549
GOBP_MEGAKARYOCYTE_DIFFERENTIATION,Megakaryocyte Differentiation,GO_BP,-1.21323413,0.33573194,-1.16338953,0.4023568,-0.821195177,0.968727759,False,shared_heat,-1.17903482,-0.919765967
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS,Meiosis I Cell Cycle Process,GO_BP,0.723822177,0.92299175,0.872200818,0.733367726,0.67205846,0.999948662,False,shared_heat,0.817118856,1.05792644
GOBP_MEIOTIC_CELL_CYCLE,Meiotic Cell Cycle,GO_BP,-0.787190671,0.915178672,0.792326184,0.917550255,-0.996578243,0.861264609,False,shared_heat,-0.759744637,0.949058223
GOBP_MEIOTIC_CELL_CYCLE_PROCESS,Meiotic Cell Cycle Process,GO_BP,0.78363396,0.894724957,0.821211419,0.846832876,-0.756402409,0.999948662,False,shared_heat,0.851417771,1.0667806
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,Meiotic Chromosome Segregation,GO_BP,1.14544536,0.383184742,1.17301146,0.37629539,0.752791961,0.994346977,False,shared_heat,1.11719771,0.792004253
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Membraneless Organelle Assembly,GO_BP,1.41948934,0.0427187113,1.36784778,0.0778778371,0.768545996,0.999948662,False,shared_heat,1.35062635,1.2142611
GOBP_MEMBRANE_BIOGENESIS,Membrane Biogenesis,GO_BP,-0.904912135,0.667302538,-0.95748872,0.606455177,-0.874029118,0.950156705,False,shared_heat,-0.934868663,-0.963498102
GOBP_MEMBRANE_DEPOLARIZATION,Membrane Depolarization,GO_BP,1.10790455,0.423749723,1.00492694,0.544209167,0.775421403,0.992005622,False,shared_heat,1.03547845,-1.26541082
GOBP_MEMBRANE_DOCKING,Membrane Docking,GO_BP,1.18232182,0.347022727,1.21264579,0.336309196,0.607392701,0.999948662,False,shared_heat,1.19813713,-1.09639865
GOBP_MEMBRANE_FUSION,Membrane Fusion,GO_BP,1.03656433,0.496905216,1.06405364,0.469663549,-0.822789375,0.985926477,False,shared_heat,1.04877835,-0.933767063
GOBP_MEMBRANE_INVAGINATION,Membrane Invagination,GO_BP,1.01368592,0.534354611,0.98484292,0.569419343,-0.70001953,0.999948662,False,shared_heat,0.996651654,0.579292961
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,Membrane Lipid Biosynthetic Process,GO_BP,0.960843051,0.596762792,-0.906787973,0.66992528,0.964136547,0.89481449,False,shared_heat,-0.940927673,0.603562372
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS,Membrane Lipid Catabolic Process,GO_BP,1.54822177,0.10849747,1.43598594,0.199074999,1.64310082,0.262846738,False,shared_heat,1.4866638,0.706373086
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS,Membrane Lipid Metabolic Process,GO_BP,1.07531512,0.44867303,-0.933075662,0.643354973,1.23536016,0.59360652,False,shared_heat,1.02168742,-0.656631655
GOBP_MEMBRANE_ORGANIZATION,Membrane Organization,GO_BP,1.23538945,0.114551843,-1.13402462,0.302479643,1.16581892,0.5323357,False,shared_heat,1.19150998,0.962489926
GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,Membrane Protein Ectodomain Proteolysis,GO_BP,1.42053322,0.153323486,1.31077018,0.260501437,1.20862899,0.669537991,False,shared_heat,1.39354363,-0.800925854
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS,Membrane Protein Proteolysis,GO_BP,1.53676565,0.080311863,1.40283464,0.173574933,1.16024369,0.710427501,False,shared_heat,1.52009087,0.800863526
GOBP_MEMBRANE_REPOLARIZATION,Membrane Repolarization,GO_BP,1.23567696,0.327345822,1.10577241,0.455375088,0.699845993,0.996578828,False,shared_heat,1.16905268,0.936381582
GOBP_MEMORY,Memory,GO_BP,1.58415843,0.056068219,1.49501112,0.107144008,0.924111412,0.917210487,False,shared_heat,1.56981745,1.03535503
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,Mesenchymal Cell Differentiation,GO_BP,1.80783302,0.00171235143,1.75649729,0.00610454315,0.968975796,0.896633964,False,shared_heat,1.73956709,1.3796115
GOBP_MESENCHYMAL_CELL_MIGRATION,Mesenchymal Cell Migration,GO_BP,1.46912633,0.145918876,1.40024285,0.21665197,-0.686906456,0.999948662,False,shared_heat,1.50023981,1.0498068
GOBP_MESENCHYME_DEVELOPMENT,Mesenchyme Development,GO_BP,1.90991747,0.000328377342,1.87202411,0.000825872679,0.994350485,0.862818664,False,shared_heat,1.83145853,1.36304329
GOBP_MESENCHYME_MORPHOGENESIS,Mesenchyme Morphogenesis,GO_BP,1.42957476,0.147650935,1.11488968,0.43564756,1.54532504,0.316456697,False,shared_heat,1.23686579,-0.555396242
GOBP_MESODERM_DEVELOPMENT,Mesoderm Development,GO_BP,1.93661244,0.00428936001,1.80130564,0.0143887678,1.70131749,0.123914691,False,shared_heat,1.88635553,1.32369382
GOBP_MESODERM_MORPHOGENESIS,Mesoderm Morphogenesis,GO_BP,1.8610584,0.0100542841,1.76799898,0.0259132252,1.66163087,0.190646781,False,shared_heat,1.80348266,1.21157899
