"gene","ID","collection","p_matched","p.adjust","pvalue","fold_enrichment","enriched","n_sets_for_gene","weight_fractional","winner_id","is_winner","arm","variant"
"DAGLA","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,1,1,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"KO_heat_up","unpinned"
"IER3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
"IL1A","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"IL1R2","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,5,0.2,"REACTOME_INTERLEUKIN_10_SIGNALING",FALSE,"KO_heat_up","unpinned"
"IL1RN","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"IL2","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"IL23A","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"LTA","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,7,0.142857142857143,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"MAPK13","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,2,0.5,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"KO_heat_up","unpinned"
"NR4A3","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,2,0.5,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
"PLK2","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
"SERPINE1","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,12,0.0833333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
"SPHK1","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
"TNFSF11","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"TNFSF14","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,5,0.2,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"UACA","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","GO_BP",0.000499750124937531,1.43875821911666e-05,1.09245119143255e-08,3.89910098629659,TRUE,1,1,"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",TRUE,"KO_heat_up","unpinned"
"ADAM8","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,7,0.142857142857143,"GOBP_TAXIS",FALSE,"KO_heat_up","unpinned"
"CALCA","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,7,0.142857142857143,"GOBP_TAXIS",FALSE,"KO_heat_up","unpinned"
"EFNA2","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,2,0.5,"GOBP_TISSUE_REMODELING",TRUE,"KO_heat_up","unpinned"
"EPHA2","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,5,0.2,"GOBP_TAXIS",FALSE,"KO_heat_up","unpinned"
"FOSL2","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,4,0.25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
"GJA5","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,1,1,"GOBP_TISSUE_REMODELING",TRUE,"KO_heat_up","unpinned"
"IL1A","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"IL2","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"IL23A","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"LTBP3","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,4,0.25,"GOBP_TISSUE_REMODELING",TRUE,"KO_heat_up","unpinned"
"NPPC","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,1,1,"GOBP_TISSUE_REMODELING",TRUE,"KO_heat_up","unpinned"
"NPR3","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,1,1,"GOBP_TISSUE_REMODELING",TRUE,"KO_heat_up","unpinned"
"SPP1","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,8,0.125,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"TIMP1","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"TNFSF11","GOBP_TISSUE_REMODELING","GO_BP",0.000499750124937531,1.61885316211313e-05,1.84379631220174e-08,6.17357656163626,TRUE,10,0.1,"GOMF_CYTOKINE_ACTIVITY",FALSE,"KO_heat_up","unpinned"
"ADM","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GO_BP",0.000499750124937531,0.000919151305673476,3.14060810594582e-06,8.71563749878061,TRUE,6,0.166666666666667,"HALLMARK_INFLAMMATORY_RESPONSE",FALSE,"KO_heat_up","unpinned"
"APLP1","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GO_BP",0.000499750124937531,0.000919151305673476,3.14060810594582e-06,8.71563749878061,TRUE,4,0.25,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",TRUE,"KO_heat_up","unpinned"
"ATP2B4","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GO_BP",0.000499750124937531,0.000919151305673476,3.14060810594582e-06,8.71563749878061,TRUE,1,1,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",TRUE,"KO_heat_up","unpinned"
"BICD1","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GO_BP",0.000499750124937531,0.000919151305673476,3.14060810594582e-06,8.71563749878061,TRUE,2,0.5,"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",TRUE,"KO_heat_up","unpinned"
"CALCA","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GO_BP",0.000499750124937531,0.000919151305673476,3.14060810594582e-06,8.71563749878061,TRUE,7,0.142857142857143,"GOBP_TAXIS",FALSE,"KO_heat_up","unpinned"
"PLEK","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GO_BP",0.000499750124937531,0.000919151305673476,3.14060810594582e-06,8.71563749878061,TRUE,3,0.333333333333333,"HALLMARK_TNFA_SIGNALING_VIA_NFKB",FALSE,"KO_heat_up","unpinned"
