"arm","collection","ID","Count","p.adjust","p_matched","frac_matched_reaching_q","size_tested","enriched","pinned","fails_p_matched","fails_recurrence","pruned_by","pruned_hit_jaccard","rank_in_collection","selected","variant"
"WT_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING",6,0.0159866196331207,0.0189905047476262,0.0183171150543789,63,TRUE,FALSE,FALSE,FALSE,NA,NA,61,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",4,0.0159866196331207,0.0109945027486257,0.015017667844523,24,TRUE,FALSE,FALSE,FALSE,NA,NA,47,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_B_CELL_PROLIFERATION",7,0.0167909135417869,0.0384807596201899,0.0342710997442455,88,TRUE,FALSE,FALSE,FALSE,NA,NA,77,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS",3,0.0173062336457096,0.00349825087456272,0.00792393026941363,11,TRUE,FALSE,FALSE,FALSE,"GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",3,0.0173062336457096,0.00499750124937531,0.0140845070422535,11,TRUE,FALSE,FALSE,FALSE,NA,NA,30,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_OSTEOBLAST_DIFFERENTIATION",10,0.0173249579107226,0.0359820089955022,0.0335839598997494,175,TRUE,FALSE,FALSE,FALSE,NA,NA,74,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_ENDOCRINE_PROCESS",4,0.0178997991691681,0.00899550224887556,0.0104347826086957,25,TRUE,FALSE,FALSE,FALSE,NA,NA,44,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ENDOTHELIAL_CELL_MIGRATION",10,0.0193912234305257,0.0719640179910045,0.0590886329494241,178,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_LYMPHOCYTE_MIGRATION",7,0.0193912234305257,0.0339830084957521,0.0284826514759192,91,TRUE,FALSE,FALSE,FALSE,"GOBP_LYMPHOCYTE_CHEMOTAXIS",0.714285714285714,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ACUTE_PHASE_RESPONSE",4,0.0203065630655747,0.00549725137431284,0.00714285714285714,26,TRUE,FALSE,FALSE,FALSE,"GOBP_HEAT_GENERATION",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION",3,0.021096551469882,0.00499750124937531,0.0136752136752137,12,TRUE,FALSE,FALSE,FALSE,NA,NA,31,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",3,0.021096551469882,0.00699650174912544,0.0143603133159269,12,TRUE,FALSE,FALSE,FALSE,NA,NA,39,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_URINE_VOLUME",3,0.021096551469882,0.00249875062468766,0.00334448160535117,12,TRUE,FALSE,FALSE,FALSE,NA,NA,19,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",7,0.021096551469882,0.0144927536231884,0.0100849256900212,93,TRUE,FALSE,FALSE,FALSE,NA,NA,52,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_B_CELL_MEDIATED_IMMUNITY",8,0.0214378009499309,0.0339830084957521,0.0294416243654822,121,TRUE,FALSE,FALSE,FALSE,NA,NA,73,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",11,0.0216196311677016,0.188905547226387,0.151575787893947,215,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_NEURON_PROJECTION_GUIDANCE",9,0.0233981594993761,0.0169915042478761,0.0106544901065449,153,TRUE,FALSE,FALSE,FALSE,NA,NA,58,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_CHEMOTAXIS",9,0.0233981594993761,0.102948525737131,0.0766917293233083,153,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM",5,0.0237102321896303,0.0214892553723138,0.015470297029703,47,TRUE,FALSE,FALSE,FALSE,NA,NA,62,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",9,0.0237812654853878,0.0809595202398801,0.0546914199698946,154,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",9,0.0237812654853878,0.12143928035982,0.087218045112782,154,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_FIBROBLAST_PROLIFERATION",6,0.0237812654853878,0.0249875062468766,0.015625,71,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION",0.833333333333333,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION",6,0.0237812654853878,0.0299850074962519,0.0214285714285714,71,TRUE,FALSE,FALSE,FALSE,NA,NA,70,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM",3,0.0237812654853878,0.0124937531234383,0.0147420147420147,13,TRUE,FALSE,FALSE,FALSE,NA,NA,51,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE",3,0.0237812654853878,0.00599700149925037,0.00772797527047913,13,TRUE,FALSE,FALSE,FALSE,NA,NA,36,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_FIBRINOLYSIS",3,0.0237812654853878,0.000999500249875062,0.00259067357512953,13,TRUE,FALSE,FALSE,FALSE,"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_HEAT_GENERATION",3,0.0237812654853878,0.00499750124937531,0.0107238605898123,13,TRUE,FALSE,FALSE,FALSE,NA,NA,32,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION",3,0.0237812654853878,0.00399800099950025,0.00351493848857645,13,TRUE,FALSE,FALSE,FALSE,NA,NA,25,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION",3,0.0237812654853878,0.00199900049975012,0.00177619893428064,13,TRUE,FALSE,FALSE,FALSE,NA,NA,17,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_METANEPHROS_DEVELOPMENT",5,0.0238878911863062,0.0389805097451274,0.0253310305123777,48,TRUE,FALSE,FALSE,FALSE,NA,NA,78,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_RENAL_SYSTEM_DEVELOPMENT",11,0.0239248206198916,0.111444277861069,0.0785392696348174,221,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",10,0.0240547407862641,0.153423288355822,0.112612612612613,188,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",4,0.0256225365914467,0.0119940029985007,0.0113913751017087,29,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",9,0.0258095271542025,0.0204897551224388,0.00965937976614133,158,TRUE,FALSE,FALSE,FALSE,"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_MUSCLE_CELL_DIFFERENTIATION",14,0.0259933713294326,0.0779610194902549,0.05,332,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",7,0.0268705879089816,0.0759620189905048,0.0449208779989791,100,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_RESPONSE_TO_BMP",7,0.0268705879089816,0.0374812593703148,0.0233402489626556,100,TRUE,FALSE,FALSE,FALSE,NA,NA,75,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_HEMOSTASIS",10,0.026938785282564,0.04047976011994,0.0231271995977878,192,TRUE,FALSE,FALSE,FALSE,"GOBP_REGULATION_OF_COAGULATION",0.7,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",6,0.026938785282564,0.071464267866067,0.0374220374220374,74,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",3,0.026938785282564,0.00749625187406297,0.00148588410104012,14,TRUE,FALSE,FALSE,FALSE,"GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS",3,0.026938785282564,0.0119940029985007,0.00498753117206983,14,TRUE,FALSE,FALSE,FALSE,"GOBP_LYMPHOCYTE_CHEMOTAXIS",0.6,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION",3,0.026938785282564,0.00449775112443778,0.00854700854700855,14,TRUE,FALSE,FALSE,FALSE,"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_RHYTHMIC_BEHAVIOR",4,0.026938785282564,0.00749625187406297,0.00350262697022767,30,TRUE,FALSE,FALSE,FALSE,NA,NA,40,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",4,0.026938785282564,0.024487756121939,0.0199081163859112,30,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING",5,0.0280843421322201,0.0314842578710645,0.0188457008244994,51,TRUE,FALSE,FALSE,FALSE,NA,NA,71,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_GASTRULATION",8,0.0280843421322201,0.04047976011994,0.0207910750507099,131,TRUE,FALSE,FALSE,FALSE,"GOBP_MESODERM_MORPHOGENESIS",0.875,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_TUBE_SIZE",7,0.0280843421322201,0.0769615192403798,0.0376590330788804,102,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_MUSCLE_ADAPTATION",6,0.0293021025284135,0.0764617691154423,0.0401669274908712,76,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION",7,0.0293021025284135,0.105947026486757,0.0529767911200807,103,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_LUNG_EPITHELIUM_DEVELOPMENT",4,0.0293021025284135,0.0154922538730635,0.00841622035195103,31,TRUE,FALSE,FALSE,FALSE,NA,NA,54,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_CARDIAC_CELL_DEVELOPMENT",5,0.0293588476688483,0.0289855072463768,0.0172711571675302,52,TRUE,FALSE,FALSE,FALSE,NA,NA,68,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT",5,0.0293588476688483,0.0529735132433783,0.0319506726457399,52,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",10,0.0294371150758494,0.162918540729635,0.0920460230115058,197,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS",7,0.0297964361827988,0.11744127936032,0.0592405063291139,104,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE",11,0.0297964361827988,0.144427786106947,0.086,232,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",3,0.030486139445696,0.0184907546226887,0.0169875424688562,15,TRUE,FALSE,FALSE,FALSE,NA,NA,59,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",13,0.0309696962607943,0.267866066966517,0.176,306,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",8,0.0329766218468637,0.144927536231884,0.0757271815446339,136,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",11,0.0332366589218659,0.222888555722139,0.1295,236,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",12,0.0352025004278086,0.108945527236382,0.0595,274,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS",5,0.0356280106602708,0.0559720139930035,0.025,55,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS",3,0.0356831489369823,0.0114942528735632,0.0045045045045045,16,TRUE,FALSE,FALSE,FALSE,NA,NA,48,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_LIPID_LOCALIZATION",13,0.0363878384717413,0.0504747626186907,0.0225,313,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION",15,0.0366056100093448,0.159420289855072,0.083,391,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_SPROUTING_ANGIOGENESIS",7,0.0366056100093448,0.0484757621189405,0.0175892395240559,109,TRUE,FALSE,FALSE,FALSE,NA,NA,82,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",12,0.0371262469404481,0.231884057971014,0.1365,277,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",4,0.03718621381818,0.0264867566216892,0.00858983536148891,34,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",8,0.03718621381818,0.15992003998001,0.0772316950852558,140,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ENDOTHELIAL_CELL_PROLIFERATION",7,0.0371941755492394,0.0899550224887556,0.039066463723998,110,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",7,0.0371941755492394,0.129935032483758,0.0608651911468813,110,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",7,0.0371941755492394,0.133433283358321,0.0559757942511346,110,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY",3,0.0398069831013623,0.0119940029985007,0.00492004920049201,17,TRUE,FALSE,FALSE,FALSE,NA,NA,50,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_PLASMINOGEN_ACTIVATION",3,0.0398069831013623,0.00949525237381309,0.00458015267175573,17,TRUE,FALSE,FALSE,FALSE,"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_PODOSOME_ASSEMBLY",3,0.0398069831013623,0.00999500249875063,0.00977653631284916,17,TRUE,FALSE,FALSE,FALSE,NA,NA,46,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_T_CELL_PROLIFERATION",9,0.0398069831013623,0.230384807596202,0.123561780890445,175,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION",7,0.0420344898387262,0.129435282358821,0.0580221997981837,113,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION",10,0.0420344898387262,0.172913543228386,0.079,211,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_BONE_REMODELING",4,0.0429660121274793,0.0229885057471264,0.00566973777462792,36,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_TEMPERATURE_HOMEOSTASIS",8,0.0429660121274793,0.0769615192403798,0.0262361251261352,145,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",5,0.0429660121274793,0.0634682658670665,0.0241573033707865,59,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT",5,0.0429660121274793,0.0519740129935032,0.0125786163522013,59,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND",5,0.0429660121274793,0.0399800099950025,0.0154285714285714,59,TRUE,FALSE,FALSE,FALSE,"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",0.8,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS",9,0.0434512944276477,0.291354322838581,0.146073036518259,179,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ERBB2_SIGNALING_PATHWAY",3,0.0434512944276477,0.0239880059970015,0.00551267916207277,18,TRUE,FALSE,FALSE,FALSE,"REACTOME_EGFR_DOWNREGULATION",0.6,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_COLLATERAL_SPROUTING",3,0.0434512944276477,0.015992003998001,0.00366300366300366,18,TRUE,FALSE,FALSE,FALSE,NA,NA,56,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS",3,0.0434512944276477,0.023488255872064,0.00336700336700337,18,TRUE,FALSE,FALSE,FALSE,"GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS",3,0.0434512944276477,0.0194902548725637,0.00366300366300366,18,TRUE,FALSE,FALSE,FALSE,"GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS",0.75,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS",3,0.0434512944276477,0.0254872563718141,0.00604838709677419,18,TRUE,FALSE,FALSE,FALSE,"GOBP_LYMPHOCYTE_CHEMOTAXIS",0.6,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_STEROID_HORMONE_SECRETION",3,0.0434512944276477,0.0154922538730635,0.0035799522673031,18,TRUE,FALSE,FALSE,FALSE,"GOBP_LIPID_EXPORT_FROM_CELL",0.6,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",5,0.0441100791188105,0.0614692653673163,0.0210227272727273,60,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS",8,0.0441100791188105,0.0734632683658171,0.0288900152052712,147,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",12,0.0441100791188105,0.391304347826087,0.2145,288,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",4,0.0441669967629049,0.0374812593703148,0.00677506775067751,37,TRUE,FALSE,FALSE,FALSE,NA,NA,76,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_ERBB_SIGNALING_PATHWAY",7,0.0441747883876537,0.0824587706146927,0.0328542094455852,116,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",6,0.0444511999111433,0.0699650174912544,0.0194634402945818,87,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_INTERLEUKIN_1_PRODUCTION",6,0.0468164381360515,0.095952023988006,0.031540847983454,88,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_FORELIMB_MORPHOGENESIS",3,0.0480477368854186,0.023488255872064,0.00241837968561064,19,TRUE,FALSE,FALSE,FALSE,"GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_MESODERMAL_CELL_DIFFERENTIATION",3,0.0480477368854186,0.024487756121939,0.00598205383848455,19,TRUE,FALSE,FALSE,FALSE,NA,NA,65,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",3,0.0480477368854186,0.04047976011994,0.0125847047434656,19,TRUE,FALSE,FALSE,FALSE,NA,NA,80,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",3,0.0480477368854186,0.023488255872064,0.00418410041841004,19,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",1,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_KERATINOCYTE_DIFFERENTIATION",6,0.0480477368854186,0.0384807596201899,0.0123922413793103,89,TRUE,FALSE,FALSE,FALSE,"GOBP_KERATINOCYTE_PROLIFERATION",0.571428571428571,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION",5,0.0480477368854186,0.104447776111944,0.041555673947789,62,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_EXOCYTOSIS",12,0.0492454384784478,0.129435282358821,0.048,294,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_BP","GOBP_PHAGOCYTOSIS",9,0.0494137791537324,0.138430784607696,0.0415623435152729,185,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"unpinned"
"WT_heat_up","GO_MF","GOMF_CYTOKINE_ACTIVITY",27,4.3175329130964e-19,0.000499750124937531,0,128,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"WT_heat_up","GO_MF","GOMF_CYTOKINE_RECEPTOR_BINDING",21,5.85567507307779e-09,0.000499750124937531,0.000518672199170124,191,TRUE,FALSE,FALSE,FALSE,"GOMF_CYTOKINE_ACTIVITY",0.655172413793103,NA,FALSE,"unpinned"
"WT_heat_up","GO_MF","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",7,4.76264250976311e-05,0.000499750124937531,0,27,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.75,NA,FALSE,"unpinned"
