database,n_overlap_before_alias,gene_set,n_unique_set_genes,n_matched,n_matched_via_alias,n_alias_flagged_for_review,n_alias_rejected_ambiguous,n_expression_filtered,n_below_detection,n_absent_from_reference,set_size_resolved,n_alias_collapsed,reference_vocabulary_available,alias_pairs_applied,alias_pairs_flagged,alias_pairs_rejected
Reactome,3,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
Reactome,4,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
Reactome,3,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
Reactome,2,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
Reactome,4,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
Reactome,3,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
Reactome,5,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
Reactome,7,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,20,7,0,0,2,0,11,0,7,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
Reactome,15,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,15,15,0,0,0,0,0,0,15,0,FALSE,->,->,->
Reactome,10,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
Reactome,34,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,37,34,0,0,0,0,3,0,34,0,FALSE,->,->,->
Reactome,36,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,37,36,0,0,0,0,1,0,36,0,FALSE,->,->,->
Reactome,27,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,27,27,0,0,0,0,0,0,27,0,FALSE,->,->,->
Reactome,13,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,13,13,0,0,0,0,0,0,13,0,FALSE,->,->,->
Reactome,22,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,23,22,0,0,0,0,1,0,22,0,FALSE,->,->,->
Reactome,4,REACTOME_ACTIVATION_OF_C3_AND_C5,5,4,0,0,1,0,0,0,4,0,FALSE,->,->,Cfb->C2
Reactome,6,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
Reactome,29,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,30,29,0,0,0,0,1,0,29,0,FALSE,->,->,->
Reactome,8,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
Reactome,10,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,12,10,0,0,0,0,2,0,10,0,FALSE,->,->,->
Reactome,15,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,42,15,0,0,2,0,25,0,15,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
Reactome,37,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,38,37,1,0,0,0,0,0,38,0,FALSE,Skp1->Skp1a,->,->
Reactome,4,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,27,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,28,27,0,0,0,0,1,0,27,0,FALSE,->,->,->
Reactome,5,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,6,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,7,6,0,0,0,0,1,0,6,0,FALSE,->,->,->
Reactome,4,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
Reactome,6,REACTOME_ACTIVATION_OF_RAC1,8,6,0,0,1,0,1,0,6,0,FALSE,->,->,Pak3->Stk4
Reactome,4,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,2,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
Reactome,5,REACTOME_ACTIVATION_OF_SMO,7,5,0,0,0,0,2,0,5,0,FALSE,->,->,->
Reactome,7,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
Reactome,27,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,27,27,0,0,0,0,0,0,27,0,FALSE,->,->,->
Reactome,2,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
Reactome,24,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,24,24,0,0,0,0,0,0,24,0,FALSE,->,->,->
Reactome,2,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,4,2,0,0,0,0,2,0,2,0,FALSE,->,->,->
Reactome,1,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
Reactome,4,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,2,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
Reactome,6,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,7,6,0,0,0,0,1,0,6,0,FALSE,->,->,->
Reactome,7,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
Reactome,2,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
Reactome,3,REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
Reactome,4,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
Reactome,343,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,362,343,1,0,1,0,17,0,344,0,FALSE,Skp1->Skp1a,->,Pak3->Stk4
Reactome,2,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,4,2,0,0,0,0,2,0,2,0,FALSE,->,->,->
Reactome,5,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,7,5,0,0,0,0,2,0,5,0,FALSE,->,->,->
Reactome,94,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,107,94,0,0,0,0,13,0,94,0,FALSE,->,->,->
Reactome,35,REACTOME_ADIPOGENESIS,45,35,0,0,0,0,10,0,35,0,FALSE,->,->,->
Reactome,17,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,20,17,0,0,0,0,3,0,17,0,FALSE,->,->,->
Reactome,12,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,13,12,0,0,0,0,1,0,12,0,FALSE,->,->,->
Reactome,9,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,10,9,0,0,0,0,1,0,9,0,FALSE,->,->,->
Reactome,10,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,12,10,0,0,0,0,2,0,10,0,FALSE,->,->,->
Reactome,0,REACTOME_ADRENOCEPTORS,3,0,0,0,0,0,3,0,0,0,FALSE,->,->,->
Reactome,4,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,134,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,140,134,0,1,0,0,5,0,134,0,FALSE,->,Ndufb1->Ndufb1-ps,->
Reactome,1,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
Reactome,13,REACTOME_AGGREPHAGY,15,13,0,0,0,0,2,0,13,0,FALSE,->,->,->
Reactome,12,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
Reactome,7,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
Reactome,6,REACTOME_ALK_MUTANTS_BIND_TKIS,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
Reactome,3,REACTOME_ALPHA_DEFENSINS,9,3,0,0,0,0,6,0,3,0,FALSE,->,->,->
Reactome,11,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,12,11,0,0,0,0,1,0,11,0,FALSE,->,->,->
Reactome,5,REACTOME_ALPHA_OXIDATION_OF_PHYTANATE,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
Reactome,2,REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
Reactome,2,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,2,0,0,1,0,1,0,2,0,FALSE,->,->,Cfb->C2
Reactome,3,REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,9,3,0,0,0,0,6,0,3,0,FALSE,->,->,->
Reactome,18,REACTOME_AMINO_ACIDS_REGULATE_MTORC1,19,18,0,0,0,0,1,0,18,0,FALSE,->,->,->
Reactome,0,REACTOME_AMINO_ACID_CONJUGATION,1,0,0,0,0,0,1,0,0,0,FALSE,->,->,->
Reactome,26,REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,26,26,0,0,0,0,0,0,26,0,FALSE,->,->,->
Reactome,3,REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
Reactome,22,REACTOME_AMYLOID_FIBER_FORMATION,30,22,0,0,0,0,8,0,22,0,FALSE,->,->,->
Reactome,8,REACTOME_ANCHORING_FIBRIL_FORMATION,9,8,0,0,0,0,1,0,8,0,FALSE,->,->,->
Reactome,37,REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,37,37,0,0,0,0,0,0,37,0,FALSE,->,->,->
Reactome,3,REACTOME_ANDROGEN_BIOSYNTHESIS,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
Reactome,13,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,13,13,0,0,0,0,0,0,13,0,FALSE,->,->,->
Reactome,18,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,20,18,0,0,0,0,2,0,18,0,FALSE,->,->,->
Reactome,62,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,69,62,0,0,0,0,7,0,62,0,FALSE,->,->,->
Reactome,80,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,82,80,1,0,0,0,1,0,81,0,FALSE,Skp1->Skp1a,->,->
Reactome,14,REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,14,14,0,0,0,0,0,0,14,0,FALSE,->,->,->
Reactome,85,REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,89,85,1,0,1,0,2,0,86,0,FALSE,Rigi->Ddx58,->,Oas1g->Oas1b
Reactome,12,REACTOME_ANTIMICROBIAL_PEPTIDES,22,12,0,0,0,0,10,0,12,0,FALSE,->,->,->
Reactome,34,REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,38,34,0,0,0,0,4,0,34,0,FALSE,->,->,->
Reactome,11,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,11,11,0,0,0,0,0,0,11,0,FALSE,->,->,->
Reactome,8,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
Reactome,34,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,34,34,0,0,0,0,0,0,34,0,FALSE,->,->,->
Reactome,44,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,46,44,1,0,0,0,1,0,45,0,FALSE,Skp1->Skp1a,->,->
Reactome,2,REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
Reactome,4,REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,100,REACTOME_APOPTOSIS,103,100,0,0,0,0,3,0,100,0,FALSE,->,->,->
Reactome,6,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
Reactome,23,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,24,23,0,0,0,0,1,0,23,0,FALSE,->,->,->
Reactome,4,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
Reactome,29,REACTOME_APOPTOTIC_EXECUTION_PHASE,30,29,0,0,0,0,1,0,29,0,FALSE,->,->,->
Reactome,14,REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,14,14,0,0,0,0,0,0,14,0,FALSE,->,->,->
Reactome,15,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,18,15,0,0,0,0,3,0,15,0,FALSE,->,->,->
Reactome,17,REACTOME_ARACHIDONATE_METABOLISM,31,17,0,0,0,0,14,0,17,0,FALSE,->,->,->
Reactome,2,REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
Reactome,3,REACTOME_ARMS_MEDIATED_ACTIVATION,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
Reactome,3,REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
Reactome,95,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,103,95,1,0,0,0,7,0,96,0,FALSE,Gfus->Tsta3,->,->
Reactome,5,REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,3,REACTOME_ASPIRIN_ADME,8,3,0,0,0,0,5,0,3,0,FALSE,->,->,->
Reactome,8,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
Reactome,5,REACTOME_ASSEMBLY_AND_RELEASE_OF_DENGUE_VIRUS_VIRIONS,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,3,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,6,3,0,0,0,0,3,0,3,0,FALSE,->,->,->
Reactome,31,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,39,31,0,0,0,0,8,0,31,0,FALSE,->,->,->
Reactome,8,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
Reactome,10,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
Reactome,22,REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,22,22,0,0,0,0,0,0,22,0,FALSE,->,->,->
Reactome,28,REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,32,28,0,0,1,0,3,0,28,0,FALSE,->,->,Fzd2->Fzd10
Reactome,21,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,23,21,0,0,0,0,2,0,21,0,FALSE,->,->,->
Reactome,10,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
Reactome,10,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
Reactome,1,REACTOME_ATORVASTATIN_ADME,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
Reactome,4,REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,9,REACTOME_ATTACHMENT_AND_ENTRY,12,9,0,0,0,0,3,0,9,0,FALSE,->,->,->
Reactome,10,REACTOME_ATTACHMENT_OF_BACTERIA_TO_EPITHELIAL_CELLS,14,10,0,0,0,0,4,0,10,0,FALSE,->,->,->
Reactome,1,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
Reactome,13,REACTOME_ATTENUATION_PHASE,15,13,0,0,0,0,2,0,13,0,FALSE,->,->,->
Reactome,28,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,28,28,0,0,0,0,0,0,28,0,FALSE,->,->,->
Reactome,38,REACTOME_AURKA_ACTIVATION_BY_TPX2,38,38,0,0,0,0,0,0,38,0,FALSE,->,->,->
Reactome,54,REACTOME_AUTOPHAGY,57,54,0,0,0,0,3,0,54,0,FALSE,->,->,->
Reactome,16,REACTOME_AZATHIOPRINE_ADME,17,16,0,0,0,0,1,0,16,0,FALSE,->,->,->
Reactome,53,REACTOME_BACTERIAL_INFECTION_PATHWAYS,60,53,0,0,0,0,7,0,53,0,FALSE,->,->,->
Reactome,31,REACTOME_BASE_EXCISION_REPAIR,31,31,0,0,0,0,0,0,31,0,FALSE,->,->,->
Reactome,9,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
Reactome,14,REACTOME_BASIGIN_INTERACTIONS,15,14,0,0,0,0,1,0,14,0,FALSE,->,->,->
Reactome,5,REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,68,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,77,68,0,0,1,0,8,0,68,0,FALSE,->,->,Fzd2->Fzd10
Reactome,7,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
Reactome,3,REACTOME_BETA_DEFENSINS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
Reactome,4,REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,5,REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,5,REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,5,REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,5,REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,8,REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
Reactome,8,REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,9,8,0,0,0,0,1,0,8,0,FALSE,->,->,->
Reactome,7,REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
Reactome,1,REACTOME_BICARBONATE_TRANSPORTERS,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
Reactome,13,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,26,13,0,0,0,0,13,0,13,0,FALSE,->,->,->
Reactome,17,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,25,17,0,0,0,0,8,0,17,0,FALSE,->,->,->
Reactome,7,REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
Reactome,56,REACTOME_BIOLOGICAL_OXIDATIONS,89,56,0,0,1,0,32,0,56,0,FALSE,->,->,Adh7->Adh4
Reactome,4,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
Reactome,1,REACTOME_BIOSYNTHESIS_OF_LIPOXINS_LX,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
Reactome,0,REACTOME_BIOSYNTHESIS_OF_MARESINS,3,0,0,0,0,0,3,0,0,0,FALSE,->,->,->
Reactome,0,REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,2,0,0,0,0,0,2,0,0,0,FALSE,->,->,->
Reactome,7,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,12,7,0,0,0,0,5,0,7,0,FALSE,->,->,->
Reactome,22,REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,23,22,1,0,0,0,0,0,23,0,FALSE,Gfus->Tsta3,->,->
Reactome,5,REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,5,REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,8,REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
Reactome,14,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,14,14,0,0,0,0,0,0,14,0,FALSE,->,->,->
Reactome,4,REACTOME_BRANCHED_CHAIN_KETOACID_DEHYDROGENASE_KINASE_DEFICIENCY,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,9,REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
Reactome,13,REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,13,13,0,0,0,0,0,0,13,0,FALSE,->,->,->
Reactome,1,REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
Reactome,21,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,22,21,1,0,0,0,0,0,22,0,FALSE,Polr1h->Znrd1,->,->
Reactome,3,REACTOME_CA2_ACTIVATED_K_CHANNELS,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
Reactome,27,REACTOME_CA2_PATHWAY,33,27,0,0,1,0,5,0,27,0,FALSE,->,->,Fzd2->Fzd10
Reactome,4,REACTOME_CALCINEURIN_ACTIVATES_NFAT,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,3,REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
Reactome,6,REACTOME_CALNEXIN_CALRETICULIN_CYCLE,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
Reactome,5,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,4,REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,33,REACTOME_CARDIAC_CONDUCTION,43,33,0,0,1,0,9,0,33,0,FALSE,->,->,Fxyd1->Pml
Reactome,11,REACTOME_CARDIOGENESIS,13,11,0,0,0,0,2,0,11,0,FALSE,->,->,->
Reactome,16,REACTOME_CARGO_CONCENTRATION_IN_THE_ER,20,16,0,0,0,0,4,0,16,0,FALSE,->,->,->
Reactome,44,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,51,44,0,0,1,0,6,0,44,0,FALSE,->,->,Tacr1->Spr
Reactome,17,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,17,17,0,0,0,0,0,0,17,0,FALSE,->,->,->
Reactome,9,REACTOME_CARNITINE_SHUTTLE,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
Reactome,5,REACTOME_CASP4_INFLAMMASOME_ASSEMBLY,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
Reactome,4,REACTOME_CASP4_MEDIATED_SUBSTRATE_CLEAVAGE,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
Reactome,4,REACTOME_CASP5_MEDIATED_SUBSTRATE_CLEAVAGE,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
