"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","arm","ontology","iea_variant","n_query_annotated","n_universe_annotated","term_size","fold_enrichment","simplify_kept","cluster_id","cluster_size","cluster_representative","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q"
"GO:0030545","signaling receptor regulator activity","36/206","265/12055",0.135849056603774,7.94980765708005,15.0833279442244,1.52437485344993e-22,2.1341247948299e-20,1.90948007958465e-20,"ADM/AREG/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CD80/CLU/CSF2/FASLG/GDF6/GRP/HBEGF/HSPA1A/IL17F/IL1A/IL1RN/IL2/IL24/IL3/IL9/INHBA/LTA/NPPC/PDGFA/PDGFB/SEMA4A/TIMP1/TNFRSF11B/TNFSF11/TNFSF14/WNT3",36,"KO_heat_up","MF","no_iea",206,12055,265,7.94980765708005,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005125","cytokine activity","22/206","106/12055",0.207547169811321,12.1455394760945,15.1966058871238,3.73526477326551e-18,3.92202801192879e-16,3.50918295804155e-16,"C3/CCL20/CCL22/CCL3/CCL4/CD40LG/CSF2/FASLG/GDF6/IL17F/IL1A/IL2/IL24/IL3/IL9/INHBA/LTA/TIMP1/TNFRSF11B/TNFSF11/TNFSF14/WNT3",22,"KO_heat_up","MF","no_iea",206,12055,106,12.1455394760945,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005126","cytokine receptor binding","15/206","162/12055",0.0925925925925926,5.41846458108594,7.46520141710479,1.11160868377689e-07,9.33751294372584e-06,8.35461684438628e-06,"ADAM8/C3/CCL20/CCL22/CCL3/CCL4/CD40LG/CSF2/IL1RN/IL2/IL23A/IL3/IL9/TNFSF11/TNFSF9",15,"KO_heat_up","MF","no_iea",206,12055,162,5.41846458108594,TRUE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0070851","growth factor receptor binding","9/206","76/12055",0.118421052631579,6.92993101686254,6.83761287829596,5.52201233262767e-06,0.000386540863283937,0.000345852351359312,"AREG/CSF2/HBEGF/IL1RN/IL2/IL3/IL9/PDGFA/PDGFB",9,"KO_heat_up","MF","no_iea",206,12055,76,6.92993101686254,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0004888","transmembrane signaling receptor activity","20/206","432/12055",0.0462962962962963,2.70923229054297,4.77026161168988,5.04560234100482e-05,0.00302736140460289,0.00270869178306574,"ADORA2A/ADORA2B/AVPR1A/BCAM/CLDN4/EGFR/EPHA2/F3/GPR183/GPRC5A/IL1R2/KLRC1/LTB4R/MST1R/NPR3/PLXNB2/PTGER2/RET/S1PR3/SPHK1",20,"KO_heat_up","MF","no_iea",206,12055,432,2.70923229054297,TRUE,2,2,"transmembrane signaling receptor activity",NA,NA,NA,NA,NA,NA,NA
"GO:0001664","G protein-coupled receptor binding","11/206","162/12055",0.0679012345679012,3.97354069279636,5.02393530293422,0.000104477452007922,0.00548506623041591,0.00490769083774055,"ADM/APLP1/BICD1/C3/CALCA/CCL20/CCL22/CCL3/CCL4/HSPA1A/WNT3",11,"KO_heat_up","MF","no_iea",206,12055,162,3.97354069279636,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0008009","chemokine activity","5/206","29/12055",0.172413793103448,10.0895547371945,6.46158947560069,0.000118018486917957,0.00550752938950467,0.00492778945376733,"C3/CCL20/CCL22/CCL3/CCL4",5,"KO_heat_up","MF","no_iea",206,12055,29,10.0895547371945,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0008083","growth factor activity","6/206","51/12055",0.117647058823529,6.88463735008567,5.5526481224745,0.000219675278607675,0.00922636170152234,0.00825516573294104,"AREG/HBEGF/IL2/INHBA/PDGFA/PDGFB",6,"KO_heat_up","MF","no_iea",206,12055,51,6.88463735008567,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0048020","CCR chemokine receptor binding","4/206","19/12055",0.210526315789474,12.3198773633112,6.51082146788503,0.000262448682599012,0.0100207678810532,0.00896595020936339,"CCL20/CCL22/CCL3/CCL4",4,"KO_heat_up","MF","no_iea",206,12055,19,12.3198773633112,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0008289","lipid binding","20/206","493/12055",0.0405679513184584,2.37401287933988,4.1072972532375,0.000299444842087607,0.0104805694730662,0.00937735163379612,"ADORA2A/ALDH1A2/ANXA2/CRABP2/EPN2/ESYT3/F3/GAP43/GPR183/HAVCR1/MCF2L/NR4A1/OPHN1/PARD3/PLA2G4C/S1PR3/SH3PXD2B/SPHK1/SYT15/VILL",20,"KO_heat_up","MF","no_iea",206,12055,493,2.37401287933988,TRUE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0042379","chemokine receptor binding","5/206","38/12055",0.131578947368421,7.69992335206949,5.45408567938016,0.000440329617875473,0.0142260338082845,0.0127285565653072,"C3/CCL20/CCL22/CCL3/CCL4",5,"KO_heat_up","MF","no_iea",206,12055,38,7.69992335206949,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005179","hormone activity","5/206","39/12055",0.128205128205128,7.50248941996515,5.36278457978943,0.000498144823255185,0.0149443446976555,0.0133712557821129,"ADM/CALCA/GRP/INHBA/NPPC",5,"KO_heat_up","MF","no_iea",206,12055,39,7.50248941996515,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0004930","G protein-coupled receptor activity","10/206","167/12055",0.0598802395209581,3.50415673507354,4.29658788204481,0.000588142551080983,0.0164679914302675,0.0147345186481341,"ADORA2A/ADORA2B/AVPR1A/GPR183/GPRC5A/LTB4R/NPR3/PTGER2/S1PR3/SPHK1",10,"KO_heat_up","MF","no_iea",206,12055,167,3.50415673507354,FALSE,2,2,"transmembrane signaling receptor activity",NA,NA,NA,NA,NA,NA,NA
"GO:0032813","tumor necrosis factor receptor superfamily binding","4/206","28/12055",0.142857142857143,8.35991678224688,5.14081076987254,0.00122923651257769,0.0322674584551644,0.0288708838809366,"ADAM8/CD40LG/TNFSF11/TNFSF9",4,"KO_heat_up","MF","no_iea",206,12055,28,8.35991678224688,FALSE,1,14,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0048018","receptor ligand activity","39/209","289/12250",0.134948096885813,7.9096372576613,15.660751801829,2.70573261464462e-24,1.1824051525997e-21,1.02248211437623e-21,"ADM/AREG/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CD80/CLU/CSF2/FASLG/GDF6/GRP/HBEGF/HSPA1A/IL17F/IL1A/IL1RN/IL2/IL23A/IL24/IL3/IL9/INHBA/LTA/NPPC/PDGFA/PDGFB/SEMA4A/SPP1/TIMP1/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9/WNT3",39,"KO_heat_up","MF","with_iea",209,12250,289,7.9096372576613,TRUE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0030546","signaling receptor activator activity","39/209","298/12250",0.130872483221477,7.67075559551716,15.3587209964819,8.59413786947676e-24,1.87781912448067e-21,1.62383973428535e-21,"ADM/AREG/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CD80/CLU/CSF2/FASLG/GDF6/GRP/HBEGF/HSPA1A/IL17F/IL1A/IL1RN/IL2/IL23A/IL24/IL3/IL9/INHBA/LTA/NPPC/PDGFA/PDGFB/SEMA4A/SPP1/TIMP1/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9/WNT3",39,"KO_heat_up","MF","with_iea",209,12250,298,7.67075559551716,TRUE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0030545","signaling receptor regulator activity","39/209","319/12250",0.122257053291536,7.16578422402544,14.7006799652525,1.09187725375876e-22,1.59050119964193e-20,1.37538222491016e-20,"ADM/AREG/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CD80/CLU/CSF2/FASLG/GDF6/GRP/HBEGF/HSPA1A/IL17F/IL1A/IL1RN/IL2/IL23A/IL24/IL3/IL9/INHBA/LTA/NPPC/PDGFA/PDGFB/SEMA4A/SPP1/TIMP1/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9/WNT3",39,"KO_heat_up","MF","with_iea",209,12250,319,7.16578422402544,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005125","cytokine activity","27/209","127/12250",0.21259842519685,12.4609124816336,17.1044134668222,2.27206734980595e-22,2.482233579663e-20,2.14650573310615e-20,"AREG/C3/CCL20/CCL22/CCL3/CCL4/CD40LG/CSF2/FASLG/GDF6/IL17F/IL1A/IL1RN/IL2/IL23A/IL24/IL3/IL9/INHBA/LTA/SPP1/TIMP1/TNFRSF11B/TNFSF11/TNFSF14/TNFSF9/WNT3",27,"KO_heat_up","MF","with_iea",209,12250,127,12.4609124816336,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005126","cytokine receptor binding","21/209","191/12250",0.109947643979058,6.44429970690649,9.9906844714791,1.07263624983087e-11,9.37484082352182e-10,8.1068718671428e-10,"ADAM8/C3/CCL20/CCL22/CCL3/CCL4/CD40LG/CD70/CSF2/FASLG/IL17F/IL1A/IL1RN/IL2/IL23A/IL3/IL9/LTA/TNFSF11/TNFSF14/TNFSF9",21,"KO_heat_up","MF","with_iea",209,12250,191,6.44429970690649,TRUE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005164","tumor necrosis factor receptor binding","7/209","27/12250",0.259259259259259,15.1958178273968,9.72849311460682,2.52949970739161e-07,1.84231895355022e-05,1.59314104377822e-05,"CD40LG/CD70/FASLG/LTA/TNFSF11/TNFSF14/TNFSF9",7,"KO_heat_up","MF","with_iea",209,12250,27,15.1958178273968,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0008083","growth factor activity","11/209","89/12250",0.123595505617978,7.24423418095801,7.78900035343236,3.12561417656525e-07,1.95127627879859e-05,1.68736163817583e-05,"AREG/CSF2/GDF6/HBEGF/IL2/IL3/IL9/INHBA/PDGFA/PDGFB/TIMP1",11,"KO_heat_up","MF","with_iea",209,12250,89,7.24423418095801,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0032813","tumor necrosis factor receptor superfamily binding","8/209","43/12250",0.186046511627907,10.904640035607,8.57157509422428,5.45191209510945e-07,2.97810698195353e-05,2.57531110808459e-05,"ADAM8/CD40LG/CD70/FASLG/LTA/TNFSF11/TNFSF14/TNFSF9",8,"KO_heat_up","MF","with_iea",209,12250,43,10.904640035607,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0001664","G protein-coupled receptor binding","14/209","180/12250",0.0777777777777778,4.55874534821903,6.33682497801507,2.43063943596743e-06,0.000118021048168641,0.000102058427779217,"ADM/ADORA2A/APLP1/AVPR1A/BICD1/C3/CALCA/CCL20/CCL22/CCL3/CCL4/HSPA1A/IL2/WNT3",14,"KO_heat_up","MF","with_iea",209,12250,180,4.55874534821903,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0070851","growth factor receptor binding","10/209","95/12250",0.105263157894737,6.16973054646185,6.66414458424631,4.81908317764517e-06,0.000210593934863094,0.000182110616923644,"AREG/CSF2/HBEGF/IL1A/IL1RN/IL2/IL3/IL9/PDGFA/PDGFB",10,"KO_heat_up","MF","with_iea",209,12250,95,6.16973054646185,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0004888","transmembrane signaling receptor activity","20/209","458/12250",0.0436681222707424,2.55949520486409,4.48141568283975,0.000110983058233692,0.00426859113135371,0.00369125428436946,"ADORA2A/ADORA2B/AVPR1A/BCAM/CLDN4/EGFR/EPHA2/F3/GPR183/GPRC5A/IL1R2/KLRC1/LTB4R/MST1R/NPR3/PLXNB2/PTGER2/RET/S1PR3/SPHK1",20,"KO_heat_up","MF","with_iea",209,12250,458,2.55949520486409,TRUE,2,2,"transmembrane signaling receptor activity",NA,NA,NA,NA,NA,NA,NA
"GO:0008009","chemokine activity","5/209","29/12250",0.172413793103448,10.1055931364461,6.46764315206469,0.000117215317108111,0.00426859113135371,0.00369125428436946,"C3/CCL20/CCL22/CCL3/CCL4",5,"KO_heat_up","MF","with_iea",209,12250,29,10.1055931364461,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0019838","growth factor binding","8/209","105/12250",0.0761904761904762,4.46570972886762,4.6987274841985,0.000424629468918533,0.014274082916723,0.012343480108644,"CCN1/EGFR/EPHA2/IL1R2/IL1RN/LTBP3/PDGFA/PDGFB",8,"KO_heat_up","MF","with_iea",209,12250,105,4.46570972886762,TRUE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0048020","CCR chemokine receptor binding","4/209","22/12250",0.181818181818182,10.656807307525,5.97254420928855,0.000473140426953465,0.0147687404699046,0.0127712340809244,"CCL20/CCL22/CCL3/CCL4",4,"KO_heat_up","MF","with_iea",209,12250,22,10.656807307525,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0042379","chemokine receptor binding","5/209","41/12250",0.121951219512195,7.14785855992531,5.19478922515476,0.000626535001746154,0.0182530530508713,0.0157842853071487,"C3/CCL20/CCL22/CCL3/CCL4",5,"KO_heat_up","MF","with_iea",209,12250,41,7.14785855992531,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0005179","hormone activity","5/209","48/12250",0.104166666666667,6.1054625199362,4.66909147832845,0.00129989605577837,0.0338862556851219,0.0293030610404884,"ADM/CALCA/GRP/INHBA/NPPC",5,"KO_heat_up","MF","with_iea",209,12250,48,6.1054625199362,FALSE,1,15,"receptor ligand activity",NA,NA,NA,NA,NA,NA,NA
"GO:0061134","peptidase regulator activity","8/209","125/12250",0.064,3.7511961722488,4.07312626880502,0.00134088587894819,0.0338862556851219,0.0293030610404884,"ANXA2/C3/DMWD/MAPK12/SERPINE1/SPINT1/SSPOP/TIMP1",8,"KO_heat_up","MF","with_iea",209,12250,125,3.7511961722488,FALSE,3,2,"peptidase regulator activity",NA,NA,NA,NA,NA,NA,NA
"GO:0004930","G protein-coupled receptor activity","10/209","189/12250",0.0529100529100529,3.10118731171363,3.83527222347621,0.00150022768248963,0.0338862556851219,0.0293030610404884,"ADORA2A/ADORA2B/AVPR1A/GPR183/GPRC5A/LTB4R/NPR3/PTGER2/S1PR3/SPHK1",10,"KO_heat_up","MF","with_iea",209,12250,189,3.10118731171363,FALSE,2,2,"transmembrane signaling receptor activity",NA,NA,NA,NA,NA,NA,NA
"GO:0030414","peptidase inhibitor activity","6/209","73/12250",0.0821917808219178,4.81746083764829,4.30980925721851,0.00151064591064995,0.0338862556851219,0.0293030610404884,"ANXA2/C3/SERPINE1/SPINT1/SSPOP/TIMP1",6,"KO_heat_up","MF","with_iea",209,12250,73,4.81746083764829,TRUE,3,2,"peptidase regulator activity",NA,NA,NA,NA,NA,NA,NA
"GO:0035259","nuclear glucocorticoid receptor binding","3/209","14/12250",0.214285714285714,12.5598086124402,5.70147349479721,0.00155085838375844,0.0338862556851219,0.0293030610404884,"NR4A1/NR4A2/NR4A3",3,"KO_heat_up","MF","with_iea",209,12250,14,12.5598086124402,TRUE,4,1,"nuclear glucocorticoid receptor binding",NA,NA,NA,NA,NA,NA,NA
"GO:0005543","phospholipid binding","15/209","382/12250",0.0392670157068063,2.30153560960946,3.40479641957777,0.00232535455499235,0.0483895209776979,0.041844726077306,"ANXA2/EPN2/ESYT3/F3/GAP43/HAVCR1/MCF2L/OPHN1/PARD3/PLA2G4C/PLEK2/PXDC1/SH3PXD2B/SYT15/VILL",15,"KO_heat_up","MF","with_iea",209,12250,382,2.30153560960946,TRUE,5,1,"phospholipid binding",NA,NA,NA,NA,NA,NA,NA
"GO:0051607","defense response to virus","6/7","197/11390",0.0304568527918782,49.5576504713561,17.0482958906892,1.71259209413466e-10,3.03128800661835e-08,1.35204639010631e-08,"IFI16/IFIT1B/IRF7/MX1/RTP4/TRIM5",6,"Interaction_up","BP","no_iea",7,11390,197,49.5576504713561,TRUE,1,3,"defense response to virus",NA,NA,NA,NA,NA,NA,NA
"GO:0009615","response to virus","6/7","280/11390",0.0214285714285714,34.8673469387755,14.2287454989082,1.43549901252974e-09,1.27041662608882e-07,5.66644347051212e-08,"IFI16/IFIT1B/IRF7/MX1/RTP4/TRIM5",6,"Interaction_up","BP","no_iea",7,11390,280,34.8673469387755,TRUE,1,3,"defense response to virus",NA,NA,NA,NA,NA,NA,NA
"GO:0016032","viral process","4/7","253/11390",0.0158102766798419,25.725578769057,9.86247841086628,7.89507698879005e-06,0.000465809542338613,0.000207765183915528,"IFI16/IRF7/MX1/TRIM5",4,"Interaction_up","BP","no_iea",7,11390,253,25.725578769057,TRUE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:1903900","regulation of viral life cycle","3/7","89/11390",0.0337078651685393,54.8475120385233,12.6463633739699,1.57811932279179e-05,0.000698317800335366,0.000311470918972063,"IFI16/MX1/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,89,54.8475120385233,TRUE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0050792","regulation of viral process","3/7","110/11390",0.0272727272727273,44.3766233766234,11.3360299055534,2.98246632975563e-05,0.00105579308073349,0.000470915736277205,"IFI16/MX1/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,110,44.3766233766234,FALSE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0030224","monocyte differentiation","2/7","21/11390",0.0952380952380952,154.965986394558,17.5120404357767,6.76149902001929e-05,0.00199464221090569,0.000889670923686748,"IFI16/IRF7",2,"Interaction_up","BP","no_iea",7,11390,21,154.965986394558,TRUE,3,5,"monocyte differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0019058","viral life cycle","3/7","178/11390",0.0168539325842697,27.4237560192616,8.81102545383924,0.000125429362936855,0.00288546111632803,0.00128700317409814,"IFI16/MX1/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,178,27.4237560192616,FALSE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0035456","response to interferon-beta","2/7","29/11390",0.0689655172413793,112.216748768473,14.870458614744,0.000130416321641945,0.00288546111632803,0.00128700317409814,"IFI16/XAF1",2,"Interaction_up","BP","no_iea",7,11390,29,112.216748768473,TRUE,4,2,"response to interferon-beta",NA,NA,NA,NA,NA,NA,NA
"GO:0045071","negative regulation of viral genome replication","2/7","39/11390",0.0512820512820513,83.4432234432234,12.7889136230254,0.000237329410837545,0.00466747841313838,0.00208183693717145,"IFI16/MX1",2,"Interaction_up","BP","no_iea",7,11390,39,83.4432234432234,FALSE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0002218","activation of innate immune response","3/7","273/11390",0.010989010989011,17.8806907378336,7.00069541272711,0.000443807806829255,0.0078553981808778,0.00350374584338885,"IFI16/IRF7/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,273,17.8806907378336,TRUE,5,9,"activation of innate immune response",NA,NA,NA,NA,NA,NA,NA
"GO:0048525","negative regulation of viral process","2/7","58/11390",0.0344827586206897,56.1083743842365,10.4337820986733,0.000526486601861583,0.00847164804813637,0.00377861197508313,"IFI16/MX1",2,"Interaction_up","BP","no_iea",7,11390,58,56.1083743842364,FALSE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0045069","regulation of viral genome replication","2/7","62/11390",0.032258064516129,52.4884792626728,10.0807475294874,0.000601584434309744,0.00887337040606872,0.00395779233098516,"IFI16/MX1",2,"Interaction_up","BP","no_iea",7,11390,62,52.4884792626728,FALSE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0045089","positive regulation of innate immune response","3/7","318/11390",0.00943396226415094,15.3504043126685,6.43617889909354,0.000694125744430038,0.00945078898185513,0.00421533852892735,"IFI16/IRF7/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,318,15.3504043126685,FALSE,5,9,"activation of innate immune response",NA,NA,NA,NA,NA,NA,NA
"GO:0002833","positive regulation of response to biotic stimulus","3/7","336/11390",0.00892857142857143,14.5280612244898,6.24178661017442,0.000815267251003863,0.0100749385904277,0.00449372818484732,"IFI16/IRF7/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,336,14.5280612244898,TRUE,5,9,"activation of innate immune response",NA,NA,NA,NA,NA,NA,NA
"GO:0032481","positive regulation of type I interferon production","2/7","75/11390",0.0266666666666667,43.3904761904762,9.13345506201451,0.000879451846263735,0.0100749385904277,0.00449372818484732,"IRF7/XAF1",2,"Interaction_up","BP","no_iea",7,11390,75,43.3904761904762,TRUE,6,7,"positive regulation of type I interferon production",NA,NA,NA,NA,NA,NA,NA
"GO:0001819","positive regulation of cytokine production","3/7","349/11390",0.00859598853868195,13.9869013507982,6.11051055645343,0.000910728912129057,0.0100749385904277,0.00449372818484732,"IFI16/IRF7/XAF1",3,"Interaction_up","BP","no_iea",7,11390,349,13.9869013507982,FALSE,6,7,"positive regulation of type I interferon production",NA,NA,NA,NA,NA,NA,NA
"GO:0019079","viral genome replication","2/7","84/11390",0.0238095238095238,38.7414965986395,8.60929756477984,0.00110186818973334,0.0112111649466806,0.00500051960155243,"IFI16/MX1",2,"Interaction_up","BP","no_iea",7,11390,84,38.7414965986395,FALSE,2,12,"viral process",NA,NA,NA,NA,NA,NA,NA
"GO:0045088","regulation of innate immune response","3/7","377/11390",0.00795755968169761,12.9480863963623,5.85032049376921,0.00114011846915395,0.0112111649466806,0.00500051960155243,"IFI16/IRF7/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,377,12.9480863963623,FALSE,5,9,"activation of innate immune response",NA,NA,NA,NA,NA,NA,NA
"GO:0031349","positive regulation of defense response","3/7","408/11390",0.00735294117647059,11.9642857142857,5.59284977883307,0.00143400003695337,0.013358842449513,0.00595844890700848,"IFI16/IRF7/TRIM5",3,"Interaction_up","BP","no_iea",7,11390,408,11.9642857142857,TRUE,5,9,"activation of innate immune response",NA,NA,NA,NA,NA,NA,NA
