"ID","term_size","k_obs","p_obs_recomputed","q_obs_recomputed","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q","arm","ontology","iea_variant","Description","p_adjust_hypergeometric","simplify_kept"
"GO:0050670",201,11,0.000668174909773213,0.014730823010828,7.9755,12,0.172913543228386,0.1915,3.3525,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of lymphocyte proliferation",0.014730823010828,FALSE
"GO:0043523",202,11,0.00069629344218989,0.0152497425595404,7.345,12,0.107946026986507,0.120620620620621,3.335,0.00149925037481259,0,"KO_heat_up","BP","with_iea","regulation of neuron apoptotic process",0.0152497425595404,TRUE
"GO:0055123",87,7,0.000703226026217263,0.0153009113808972,3.2165,6,0.0374812593703148,0.0361570247933884,1.4335,0.000999500249875062,0,"KO_heat_up","BP","with_iea","digestive system development",0.0153009113808972,FALSE
"GO:0032604",11,3,0.000731652319626018,0.0154156365318672,0.3655,1,0.00349825087456272,0.00956937799043062,0.142,0.000999500249875062,0,"KO_heat_up","BP","with_iea","granulocyte macrophage colony-stimulating factor production",0.0154156365318672,TRUE
"GO:0032645",11,3,0.000731652319626018,0.0154156365318672,0.3655,1,0.00349825087456272,0.00956937799043062,0.142,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of granulocyte macrophage colony-stimulating factor production",0.0154156365318672,TRUE
"GO:0046890",142,9,0.00072969193595191,0.0154156365318672,4.817,8,0.0469765117441279,0.0462543991955757,2.348,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of lipid biosynthetic process",0.0154156365318672,TRUE
"GO:0072497",11,3,0.000731652319626018,0.0154156365318672,0.2955,1,0.00299850074962519,0.00938086303939963,0.1375,0.000999500249875062,0,"KO_heat_up","BP","with_iea","mesenchymal stem cell differentiation",0.0154156365318672,TRUE
"GO:1901741",11,3,0.000731652319626018,0.0154156365318672,0.314,1,0.00299850074962519,0.00912408759124088,0.1465,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of myoblast fusion",0.0154156365318672,TRUE
"GO:0032944",204,11,0.000755492169110349,0.0157612083401313,8.0995,12,0.183908045977011,0.193,3.405,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of mononuclear cell proliferation",0.0157612083401313,FALSE
"GO:0072678",64,6,0.000757522779940223,0.0157612083401313,2.2615,5,0.0204897551224388,0.018232044198895,1.0175,0.000999500249875062,0,"KO_heat_up","BP","with_iea","T cell migration",0.0157612083401313,FALSE
"GO:0030324",143,9,0.000767412727817349,0.0157878636708504,5.1025,9,0.0644677661169415,0.0617469879518072,2.32,0.000499750124937531,0,"KO_heat_up","BP","with_iea","lung development",0.0157878636708504,FALSE
"GO:0046631",173,10,0.000768288950038381,0.0157878636708504,6.776,11,0.129435282358821,0.134567283641821,2.835,0.000499750124937531,0,"KO_heat_up","BP","with_iea","alpha-beta T cell activation",0.0157878636708504,FALSE
"GO:1903035",65,6,0.000822873770357661,0.0168058084755868,2.164,5,0.0154922538730635,0.0156162855549359,1.0425,0.00199900049975012,0,"KO_heat_up","BP","with_iea","negative regulation of response to wounding",0.0168058084755868,FALSE
"GO:0001704",90,7,0.000861346068893367,0.0173783094748243,2.954,6,0.0294852573713143,0.0271398747390397,1.4415,0.000499750124937531,0,"KO_heat_up","BP","with_iea","formation of primary germ layer",0.0173783094748243,FALSE
"GO:1990830",90,7,0.000861346068893367,0.0173783094748243,2.0755,5,0.00249875062468766,0.00228180262407302,1.401,0.000999500249875062,0,"KO_heat_up","BP","with_iea","cellular response to leukemia inhibitory factor",0.0173783094748243,TRUE
"GO:1902107",176,10,0.000877092432033791,0.0174840760852724,7.323,11,0.184907546226887,0.183,2.8445,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of leukocyte differentiation",0.0174840760852724,FALSE
"GO:1903708",176,10,0.000877092432033791,0.0174840760852724,7.323,11,0.184907546226887,0.183,2.8445,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of hemopoiesis",0.0174840760852724,FALSE
"GO:0030323",146,9,0.000890223519277231,0.0176402029504399,5.151,9,0.0659670164917541,0.0607124937280482,2.3725,0.000499750124937531,0,"KO_heat_up","BP","with_iea","respiratory tube development",0.0176402029504399,FALSE
"GO:0006898",209,11,0.000922024176946015,0.0179960954350647,5.6195,9,0.0259870064967516,0.0235707121364092,3.447,0.000499750124937531,0,"KO_heat_up","BP","with_iea","receptor-mediated endocytosis",0.0179960954350647,TRUE
"GO:0019724",118,8,0.000925797985634909,0.0179960954350647,3.6965,7,0.031984007996002,0.0296827021494371,1.8855,0.000999500249875062,0,"KO_heat_up","BP","with_iea","B cell mediated immunity",0.0179960954350647,TRUE
"GO:0048259",91,7,0.000919864949865499,0.0179960954350647,2.687,5.04999999999995,0.0164917541229385,0.0161117078410312,1.451,0.00149925037481259,0,"KO_heat_up","BP","with_iea","regulation of receptor-mediated endocytosis",0.0179960954350647,FALSE
"GO:0050673",312,14,0.000935213130149052,0.0179960954350647,11.4785,16,0.241879060469765,0.2285,5.1205,0.000499750124937531,0,"KO_heat_up","BP","with_iea","epithelial cell proliferation",0.0179960954350647,TRUE
"GO:0051216",147,9,0.00093454256314392,0.0179960954350647,4.875,9,0.0524737631184408,0.0474507824331146,2.3775,0.00149925037481259,0,"KO_heat_up","BP","with_iea","cartilage development",0.0179960954350647,FALSE
"GO:0031349",463,18,0.000974322911726912,0.0183249772493723,15.641,22,0.304347826086957,0.294,7.849,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of defense response",0.0183249772493723,FALSE
"GO:0045453",45,5,0.000969357197431643,0.0183249772493723,1.466,4,0.0129935032483758,0.0141935483870968,0.723,0.000999500249875062,0,"KO_heat_up","BP","with_iea","bone resorption",0.0183249772493723,FALSE
"GO:0060350",45,5,0.000969357197431643,0.0183249772493723,1.4825,4,0.0124937531234383,0.0140754958413308,0.6815,0.00149925037481259,0,"KO_heat_up","BP","with_iea","endochondral bone morphogenesis",0.0183249772493723,FALSE
"GO:0070613",45,5,0.000969357197431643,0.0183249772493723,1.3235,3,0.00899550224887556,0.0100468854655057,0.688,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of protein processing",0.0183249772493723,FALSE
"GO:0045766",120,8,0.00103308499307977,0.019321010909902,4.3615,8,0.0559720139930035,0.0514891468955073,1.9555,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of angiogenesis",0.019321010909902,FALSE
"GO:0007188",150,9,0.00107836830011936,0.0199438226172074,3.723,7,0.0114942528735632,0.00969387755102041,2.4835,0.00199900049975012,0,"KO_heat_up","BP","with_iea","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.0199438226172074,FALSE
"GO:0061045",46,5,0.00107268520038882,0.0199438226172074,1.503,4,0.0154922538730635,0.0170025188916877,0.728,0.00349825087456272,0,"KO_heat_up","BP","with_iea","negative regulation of wound healing",0.0199438226172074,FALSE
"GO:0002526",69,6,0.00112880568278701,0.0205408868609694,2.318,5,0.0284857571214393,0.0232686980609418,1.082,0.00149925037481259,0,"KO_heat_up","BP","with_iea","acute inflammatory response",0.0205408868609694,TRUE
"GO:0010562",248,12,0.00113533288747924,0.0205408868609694,9.1845,14,0.203898050974513,0.183,4.1245,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of phosphorus metabolic process",0.0205408868609694,FALSE
"GO:0045937",248,12,0.00113533288747924,0.0205408868609694,9.1845,14,0.203898050974513,0.183,4.1245,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of phosphate metabolic process",0.0205408868609694,FALSE
"GO:0050920",151,9,0.00113011101937173,0.0205408868609694,5.658,10,0.102948525737131,0.0921843687374749,2.5195,0.00149925037481259,0,"KO_heat_up","BP","with_iea","regulation of chemotaxis",0.0205408868609694,TRUE
"GO:1902105",283,13,0.00114670807249619,0.020634546882918,11.112,16,0.295852073963018,0.2795,4.591,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of leukocyte differentiation",0.020634546882918,FALSE
"GO:0002920",28,4,0.0012255688463245,0.0208640759905197,0.8535,3,0.00999500249875063,0.013949433304272,0.411,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of humoral immune response",0.0208640759905197,FALSE
"GO:0002922",13,3,0.0012366013104575,0.0208640759905197,0.4525,2,0.00899550224887556,0.0163487738419619,0.181,0.00149925037481259,0,"KO_heat_up","BP","with_iea","positive regulation of humoral immune response",0.0208640759905197,TRUE
"GO:0010001",183,10,0.00118083970770504,0.0208640759905197,6.428,10,0.101449275362319,0.0850850850850851,3.05,0.000999500249875062,0,"KO_heat_up","BP","with_iea","glial cell differentiation",0.0208640759905197,FALSE
"GO:0019220",472,18,0.00121174464238815,0.0208640759905197,16.309,22,0.35632183908046,0.3305,7.9325,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of phosphate metabolic process",0.0208640759905197,FALSE
"GO:0035809",13,3,0.0012366013104575,0.0208640759905197,0.342,1,0.00299850074962519,0.00503355704697987,0.165,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of urine volume",0.0208640759905197,TRUE
"GO:0042730",13,3,0.0012366013104575,0.0208640759905197,0.251,1,0.000499750124937531,0,0.1635,0.000499750124937531,0,"KO_heat_up","BP","with_iea","fibrinolysis",0.0208640759905197,FALSE
"GO:0048144",95,7,0.00118598233240029,0.0208640759905197,3.1255,6,0.0359820089955022,0.0323084940072955,1.5225,0.000999500249875062,0,"KO_heat_up","BP","with_iea","fibroblast proliferation",0.0208640759905197,TRUE
"GO:0050829",47,5,0.00118396176695966,0.0208640759905197,1.4955,4,0.0184907546226887,0.019280205655527,0.741,0.00149925037481259,0,"KO_heat_up","BP","with_iea","defense response to Gram-negative bacterium",0.0208640759905197,FALSE
"GO:0050866",183,10,0.00118083970770504,0.0208640759905197,6.943,11,0.138930534732634,0.121,2.956,0.00149925037481259,0,"KO_heat_up","BP","with_iea","negative regulation of cell activation",0.0208640759905197,TRUE
"GO:0051174",473,18,0.00124093933497234,0.0208640759905197,16.3305,22,0.357321339330335,0.3295,7.9435,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of phosphorus metabolic process",0.0208640759905197,FALSE
"GO:0061029",13,3,0.0012366013104575,0.0208640759905197,0.453,2,0.00699650174912544,0.0119521912350598,0.19,0.000999500249875062,0,"KO_heat_up","BP","with_iea","eyelid development in camera-type eye",0.0208640759905197,TRUE
"GO:1904018",123,8,0.00121244655382845,0.0208640759905197,4.5145,8,0.0664667666166917,0.0574886535552194,2.014,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of vasculature development",0.0208640759905197,FALSE
"GO:1904754",13,3,0.0012366013104575,0.0208640759905197,0.3615,1,0.00449775112443778,0.00975609756097561,0.149,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of vascular associated smooth muscle cell migration",0.0208640759905197,FALSE
"GO:0007596",185,10,0.00128187283965547,0.0214439933829802,5.287,9,0.0339830084957521,0.0271493212669683,3.0185,0.000999500249875062,0,"KO_heat_up","BP","with_iea","blood coagulation",0.0214439933829802,TRUE
"GO:0001932",323,14,0.00130265581576395,0.0215897381686692,10.9105,16,0.193903048475762,0.174,5.386,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of protein phosphorylation",0.0215897381686692,FALSE
"GO:0014910",48,5,0.00130355583415516,0.0215897381686692,1.756,4,0.023488255872064,0.0192076830732293,0.7415,0.00149925037481259,0,"KO_heat_up","BP","with_iea","regulation of smooth muscle cell migration",0.0215897381686692,FALSE
"GO:0050817",186,10,0.00133497219587807,0.0220006061390005,5.3345,9,0.0354822588705647,0.0276520864756159,3.035,0.000999500249875062,0,"KO_heat_up","BP","with_iea","coagulation",0.0220006061390005,TRUE
"GO:0060349",72,6,0.00141036539166291,0.0231286029007183,2.414,5,0.0289855072463768,0.023535851122058,1.149,0.000999500249875062,0,"KO_heat_up","BP","with_iea","bone morphogenesis",0.0231286029007183,FALSE
"GO:1902895",49,5,0.00143184030561922,0.0232516896458848,2.004,4,0.0384807596201899,0.0297312750142939,0.7845,0.00349825087456272,0,"KO_heat_up","BP","with_iea","positive regulation of miRNA transcription",0.0232516896458848,TRUE
"GO:1903317",49,5,0.00143184030561922,0.0232516896458848,1.4255,4,0.0119940029985007,0.0116504854368932,0.751,0.00149925037481259,0,"KO_heat_up","BP","with_iea","regulation of protein maturation",0.0232516896458848,FALSE
"GO:0045596",481,18,0.00149684796691833,0.0241893537954908,16.7805,22,0.401799100449775,0.338,8.0395,0.00149925037481259,0,"KO_heat_up","BP","with_iea","negative regulation of cell differentiation",0.0241893537954908,TRUE
"GO:0003012",292,13,0.00152029541832733,0.0242447806705995,9.3835,14,0.143928035982009,0.1115,4.8795,0.00149925037481259,0,"KO_heat_up","BP","with_iea","muscle system process",0.0242447806705995,TRUE
"GO:0009190",14,3,0.00155415100551548,0.0242447806705995,0.2385,1,0.00149925037481259,0.0023094688221709,0.1825,0.00149925037481259,0,"KO_heat_up","BP","with_iea","cyclic nucleotide biosynthetic process",0.0242447806705995,TRUE
"GO:0010755",14,3,0.00155415100551548,0.0242447806705995,0.409,2,0.00699650174912544,0.00859598853868195,0.1845,0.00149925037481259,0,"KO_heat_up","BP","with_iea","regulation of plasminogen activation",0.0242447806705995,FALSE
"GO:0043410",329,14,0.00154958814058565,0.0242447806705995,11.6695,17,0.271364317841079,0.2125,5.4565,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of MAPK cascade",0.0242447806705995,FALSE
"GO:0046632",128,8,0.00156582392435533,0.0242447806705995,5.145,9,0.133933033483258,0.109884596086302,2.0935,0.000499750124937531,0,"KO_heat_up","BP","with_iea","alpha-beta T cell differentiation",0.0242447806705995,FALSE
"GO:0061138",128,8,0.00156582392435533,0.0242447806705995,5.022,9,0.108945527236382,0.0843373493975904,2.0655,0.000999500249875062,0,"KO_heat_up","BP","with_iea","morphogenesis of a branching epithelium",0.0242447806705995,FALSE
"GO:0140131",14,3,0.00155415100551548,0.0242447806705995,0.4965,2,0.0139930034982509,0.0174346201743462,0.2095,0.00349825087456272,0,"KO_heat_up","BP","with_iea","positive regulation of lymphocyte chemotaxis",0.0242447806705995,FALSE
"GO:0150076",73,6,0.00151520113064347,0.0242447806705995,2.8095,6,0.0574712643678161,0.0428118393234672,1.216,0.00149925037481259,0,"KO_heat_up","BP","with_iea","neuroinflammatory response",0.0242447806705995,FALSE
"GO:1901739",14,3,0.00155415100551548,0.0242447806705995,0.437,2,0.00849575212393803,0.012448132780083,0.2035,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of myoblast fusion",0.0242447806705995,FALSE
"GO:0035296",100,7,0.00159959056091363,0.0244267751251443,3.581,7,0.0679660169915042,0.0510725229826353,1.572,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of tube diameter",0.0244267751251443,FALSE
"GO:0052652",30,4,0.00159727170338131,0.0244267751251443,0.615,2,0.00299850074962519,0.00107991360691145,0.434,0.00149925037481259,0,"KO_heat_up","BP","with_iea","cyclic purine nucleotide metabolic process",0.0244267751251443,FALSE
"GO:0097746",100,7,0.00159959056091363,0.0244267751251443,3.581,7,0.0679660169915042,0.0510725229826353,1.572,0.000999500249875062,0,"KO_heat_up","BP","with_iea","blood vessel diameter maintenance",0.0244267751251443,TRUE
"GO:0003018",191,10,0.00162805644751584,0.0247479448117819,6.07,10,0.079960019990005,0.0576152304609218,3.163,0.00199900049975012,0,"KO_heat_up","BP","with_iea","vascular process in circulatory system",0.0247479448117819,TRUE
"GO:0007599",192,10,0.00169250858129143,0.0254074870087785,5.4545,9,0.04047976011994,0.0291310899045706,3.132,0.00199900049975012,0,"KO_heat_up","BP","with_iea","hemostasis",0.0254074870087785,FALSE
"GO:0035150",101,7,0.00169434127844663,0.0254074870087785,3.6275,7,0.072463768115942,0.0540540540540541,1.5865,0.000999500249875062,0,"KO_heat_up","BP","with_iea","regulation of tube size",0.0254074870087785,FALSE
"GO:0043534",101,7,0.00169434127844663,0.0254074870087785,4.0105,7,0.0989505247376312,0.0668693009118541,1.679,0.00249875062468766,0,"KO_heat_up","BP","with_iea","blood vessel endothelial cell migration",0.0254074870087785,TRUE
"GO:0070374",130,8,0.00172816920728119,0.0257985439060048,5.161,9,0.139430284857571,0.103309929789368,2.104,0.00149925037481259,0,"KO_heat_up","BP","with_iea","positive regulation of ERK1 and ERK2 cascade",0.0257985439060048,FALSE
"GO:0071677",75,6,0.00174257684306827,0.0258974924579209,3.0605,6,0.0839580209895052,0.0565059616381545,1.2395,0.000999500249875062,0,"KO_heat_up","BP","with_iea","positive regulation of mononuclear cell migration",0.0258974924579209,FALSE
"GO:0007622",31,4,0.00180966887608955,0.0266565826924873,0.913,3,0.00949525237381309,0.00813008130081301,0.472,0.000499750124937531,0,"KO_heat_up","BP","with_iea","rhythmic behavior",0.0266565826924873,TRUE
"GO:0009187",31,4,0.00180966887608955,0.0266565826924873,0.633,2,0.00449775112443778,0.00318471337579618,0.4485,0.00149925037481259,0,"KO_heat_up","BP","with_iea","cyclic nucleotide metabolic process",0.0266565826924873,FALSE
"GO:0040008",451,17,0.00187130343192109,0.0274430357923583,14.824,21,0.301849075462269,0.2255,7.521,0.00249875062468766,0,"KO_heat_up","BP","with_iea","regulation of growth",0.0274430357923583,TRUE
"GO:0021537",195,10,0.0018983806185349,0.0277180222767661,6.1395,10,0.0839580209895052,0.053714859437751,3.198,0.00199900049975012,0,"KO_heat_up","BP","with_iea","telencephalon development",0.0277180222767661,FALSE
"GO:0003013",413,16,0.00192567289786769,0.0278720220739197,12.87,18,0.209395302348826,0.1535,6.9555,0.00349825087456272,0,"KO_heat_up","BP","with_iea","circulatory system process",0.0278720220739197,FALSE
